#     WAVENUMBER        TRANSMISSION
   6645.21365118      0.99862718
   6645.22783566      0.99862715
   6645.24201989      0.99862710
   6645.25620437      0.99862706
   6645.27038884      0.99862699
   6645.28457308      0.99862687
   6645.29875755      0.99862669
   6645.31250000      0.99862644
   6645.32668438      0.99862604
   6645.34086875      0.99862547
   6645.35505313      0.99862456
   6645.36923751      0.99862292
   6645.38342188      0.99861995
   6645.39760626      0.99861627
   6645.41179064      0.99861477
   6645.42597502      0.99861532
   6645.44015940      0.99861778
   6645.45434377      0.99862167
   6645.46852815      0.99862406
   6645.48271252      0.99862514
   6645.49689689      0.99862573
   6645.51108128      0.99862604
   6645.52526565      0.99862620
   6645.53945003      0.99862624
   6645.55363441      0.99862625
   6645.56781879      0.99862622
   6645.58200318      0.99862619
   6645.59618753      0.99862607
   6645.61037192      0.99862588
   6645.62455630      0.99862547
   6645.63874066      0.99862475
   6645.65292504      0.99862353
   6645.66710943      0.99862119
   6645.68129379      0.99861774
   6645.69547817      0.99861583
   6645.70966256      0.99861589
   6645.72384694      0.99861764
   6645.73803130      0.99862113
   6645.75221568      0.99862377
   6645.76640007      0.99862501
   6645.78058442      0.99862564
   6645.79476881      0.99862597
   6645.80895320      0.99862622
   6645.82313758      0.99862638
   6645.83732194      0.99862650
   6645.85150635      0.99862663
   6645.86569071      0.99862669
   6645.87987506      0.99862669
   6645.89405948      0.99862669
   6645.90824383      0.99862670
   6645.92242819      0.99862669
   6645.93661261      0.99862672
   6645.95079696      0.99862675
   6645.96498132      0.99862675
   6645.97916573      0.99862675
   6645.99335009      0.99862670
   6646.00753444      0.99862666
   6646.02171886      0.99862664
   6646.03590322      0.99862660
   6646.05008757      0.99862657
   6646.06427199      0.99862652
   6646.07845634      0.99862645
   6646.09264076      0.99862634
   6646.10682511      0.99862627
   6646.12100947      0.99862618
   6646.13519388      0.99862610
   6646.14937824      0.99862604
   6646.16356260      0.99862594
   6646.17774701      0.99862581
   6646.19193137      0.99862566
   6646.20611572      0.99862550
   6646.22030014      0.99862530
   6646.23448449      0.99862502
   6646.24866885      0.99862460
   6646.26285326      0.99862402
   6646.27703762      0.99862319
   6646.29122204      0.99862193
   6646.30540639      0.99861993
   6646.31959081      0.99861645
   6646.33377516      0.99861013
   6646.34795952      0.99860236
   6646.36214387      0.99859907
   6646.37632823      0.99859984
   6646.39051270      0.99860447
   6646.40469706      0.99861178
   6646.41888142      0.99861553
   6646.43306577      0.99861591
   6646.44725013      0.99861398
   6646.46143448      0.99860906
   6646.47561896      0.99860039
   6646.48980331      0.99859424
   6646.50398767      0.99859349
   6646.51817203      0.99859688
   6646.53235638      0.99860472
   6646.54654074      0.99861114
   6646.56072521      0.99861215
   6646.57490957      0.99860908
   6646.58909392      0.99860484
   6646.60327828      0.99860381
   6646.61746264      0.99860550
   6646.63164711      0.99861013
   6646.64583147      0.99861623
   6646.66001582      0.99861962
   6646.67420018      0.99862119
   6646.68838453      0.99862202
   6646.70256889      0.99862239
   6646.71675336      0.99862248
   6646.73093772      0.99862229
   6646.74512208      0.99862184
   6646.75930643      0.99862103
   6646.77349079      0.99861966
   6646.78767514      0.99861732
   6646.80185962      0.99861308
   6646.81604397      0.99860587
   6646.83022833      0.99859957
   6646.84441268      0.99859707
   6646.85859704      0.99859679
   6646.87278152      0.99859829
   6646.88696587      0.99860016
   6646.90115023      0.99860173
   6646.91533458      0.99860389
   6646.92951894      0.99860765
   6646.94370329      0.99861110
   6646.95788777      0.99861068
   6646.97207212      0.99860627
   6646.98625648      0.99859684
   6647.00044084      0.99858841
   6647.01462519      0.99858668
   6647.02880967      0.99858989
   6647.04299402      0.99859871
   6647.05717838      0.99860814
   6647.07136273      0.99861150
   6647.08554709      0.99861078
   6647.09973145      0.99860621
   6647.11391592      0.99860093
   6647.12810028      0.99859973
   6647.14228463      0.99860188
   6647.15646899      0.99860764
   6647.17065334      0.99861491
   6647.18483770      0.99861889
   6647.19902217      0.99862082
   6647.21320653      0.99862191
   6647.22739089      0.99862257
   6647.24157524      0.99862302
   6647.25575960      0.99862335
   6647.26994407      0.99862356
   6647.28412843      0.99862370
   6647.29831278      0.99862369
   6647.31249714      0.99862359
   6647.32668161      0.99862336
   6647.34086585      0.99862304
   6647.35505033      0.99862253
   6647.36923456      0.99862176
   6647.38341904      0.99862050
   6647.39760351      0.99861834
   6647.41178775      0.99861451
   6647.42597222      0.99861027
   6647.44015646      0.99860831
   6647.45434093      0.99860798
   6647.46852541      0.99860903
   6647.48270965      0.99860964
   6647.49689412      0.99860548
   6647.51107836      0.99859946
   6647.52526283      0.99859770
   6647.53944707      0.99859962
   6647.55363154      0.99860545
   6647.56781602      0.99861337
   6647.58200026      0.99861782
   6647.59618473      0.99861986
   6647.61036897      0.99862092
   6647.62455344      0.99862151
   6647.63873792      0.99862172
   6647.65292215      0.99862169
   6647.66710663      0.99862138
   6647.68129086      0.99862072
   6647.69547534      0.99861952
   6647.70965981      0.99861726
   6647.72384405      0.99861353
   6647.73802853      0.99861042
   6647.75221276      0.99860904
   6647.76639724      0.99860853
   6647.78058147      0.99860833
   6647.79476595      0.99860660
   6647.80895042      0.99860550
   6647.82313466      0.99860625
   6647.83731914      0.99860888
   6647.85150337      0.99861339
   6647.86568785      0.99861623
   6647.87987232      0.99861693
   6647.89405656      0.99861646
   6647.90824103      0.99861486
   6647.92242527      0.99861177
   6647.93660975      0.99860614
   6647.95079422      0.99859563
   6647.96497846      0.99857843
   6647.97916293      0.99856646
   6647.99334717      0.99856519
   6648.00753164      0.99857234
   6648.02171588      0.99858873
   6648.03590035      0.99860352
   6648.05008483      0.99861015
   6648.06426907      0.99861304
   6648.07845354      0.99861403
   6648.09263778      0.99861361
   6648.10682225      0.99861161
   6648.12100673      0.99860717
   6648.13519096      0.99860176
   6648.14937544      0.99859844
   6648.16355968      0.99859618
   6648.17774415      0.99859388
   6648.19192863      0.99859106
   6648.20611286      0.99858834
   6648.22029734      0.99858519
   6648.23448157      0.99858115
   6648.24866605      0.99857791
   6648.26285028      0.99857034
   6648.27703476      0.99855432
   6648.29121923      0.99854216
   6648.30540347      0.99854302
   6648.31958795      0.99855171
   6648.33377218      0.99857063
   6648.34795666      0.99859106
   6648.36214113      0.99859975
   6648.37632537      0.99860108
   6648.39050984      0.99860113
   6648.40469408      0.99860266
   6648.41887856      0.99860554
   6648.43306303      0.99861022
   6648.44724727      0.99861441
   6648.46143174      0.99861608
   6648.47561598      0.99861624
   6648.48980045      0.99861509
   6648.50398469      0.99861189
   6648.51816916      0.99860662
   6648.53235364      0.99860358
   6648.54653788      0.99860387
   6648.56072235      0.99860694
   6648.57490659      0.99861283
   6648.58909106      0.99861756
   6648.60327554      0.99861976
   6648.61745977      0.99862093
   6648.63164425      0.99862167
   6648.64582849      0.99862214
   6648.66001296      0.99862247
   6648.67419744      0.99862267
   6648.68838167      0.99862278
   6648.70256615      0.99862287
   6648.71679688      0.99862289
   6648.73098125      0.99862288
   6648.74516563      0.99862287
   6648.75935001      0.99862283
   6648.77353438      0.99862274
   6648.78771876      0.99862264
   6648.80190314      0.99862242
   6648.81608751      0.99862205
   6648.83027189      0.99862146
   6648.84445627      0.99862048
   6648.85864064      0.99861880
   6648.87282503      0.99861583
   6648.88700940      0.99861072
   6648.90119377      0.99860659
   6648.91537815      0.99860585
   6648.92956252      0.99860755
   6648.94374691      0.99861213
   6648.95793128      0.99861681
   6648.97211567      0.99861888
   6648.98630005      0.99861968
   6649.00048441      0.99861984
   6649.01466879      0.99861954
   6649.02885318      0.99861876
   6649.04303753      0.99861735
   6649.05722192      0.99861484
   6649.07140630      0.99861035
   6649.08559066      0.99860201
   6649.09977505      0.99859060
   6649.11395943      0.99858326
   6649.12814382      0.99858092
   6649.14232817      0.99858580
   6649.15651256      0.99859678
   6649.17069694      0.99860611
   6649.18488130      0.99861296
   6649.19906569      0.99861685
   6649.21325007      0.99861886
   6649.22743446      0.99862009
   6649.24161881      0.99862083
   6649.25580323      0.99862132
   6649.26998758      0.99862158
   6649.28417194      0.99862171
   6649.29835635      0.99862175
   6649.31254071      0.99862160
   6649.32672507      0.99862126
   6649.34090948      0.99862048
   6649.35509384      0.99861903
   6649.36927819      0.99861623
   6649.38346261      0.99861298
   6649.39764696      0.99861177
   6649.41183132      0.99861239
   6649.42601573      0.99861482
   6649.44020009      0.99861838
   6649.45438445      0.99862049
   6649.46856886      0.99862146
   6649.48275322      0.99862202
   6649.49693763      0.99862237
   6649.51112199      0.99862257
   6649.52530634      0.99862266
   6649.53949076      0.99862268
   6649.55367512      0.99862264
   6649.56785947      0.99862264
   6649.58204389      0.99862260
   6649.59622824      0.99862252
   6649.61041260      0.99862236
   6649.62459701      0.99862214
   6649.63878137      0.99862190
   6649.65296572      0.99862159
   6649.66715014      0.99862122
   6649.68133450      0.99862068
   6649.69551891      0.99861989
   6649.70970327      0.99861865
   6649.72388768      0.99861673
   6649.73807204      0.99861351
   6649.75225639      0.99860781
   6649.76644075      0.99859754
   6649.78062510      0.99858611
   6649.79480958      0.99858219
   6649.80899394      0.99858456
   6649.82317829      0.99859332
   6649.83736265      0.99860563
   6649.85154700      0.99861257
   6649.86573136      0.99861570
   6649.87991583      0.99861723
   6649.89410019      0.99861801
   6649.90828454      0.99861818
   6649.92246890      0.99861786
   6649.93665326      0.99861696
   6649.95083761      0.99861515
   6649.96502209      0.99861177
   6649.97920644      0.99860570
   6649.99339080      0.99859959
   6650.00757515      0.99859672
   6650.02175951      0.99859570
   6650.03594398      0.99859571
   6650.05012834      0.99859600
   6650.06431270      0.99859687
   6650.07849705      0.99859902
   6650.09268141      0.99860340
   6650.10686576      0.99860887
   6650.12105024      0.99861088
   6650.13523459      0.99860954
   6650.14941895      0.99860465
   6650.16360331      0.99859730
   6650.17778766      0.99859397
   6650.19197202      0.99859496
   6650.20615649      0.99859994
   6650.22034085      0.99860839
   6650.23452520      0.99861413
   6650.24870956      0.99861676
   6650.26289392      0.99861814
   6650.27707839      0.99861896
   6650.29126275      0.99861946
   6650.30544710      0.99861975
   6650.31963146      0.99861987
   6650.33381581      0.99861987
   6650.34800017      0.99861973
   6650.36218464      0.99861947
   6650.37636900      0.99861907
   6650.39055336      0.99861850
   6650.40473771      0.99861766
   6650.41892207      0.99861634
   6650.43310654      0.99861431
   6650.44729090      0.99861082
   6650.46147525      0.99860484
   6650.47565961      0.99859864
   6650.48984396      0.99859520
   6650.50402832      0.99859320
   6650.51821280      0.99859179
   6650.53239715      0.99858684
   6650.54658151      0.99857667
   6650.56076586      0.99856711
   6650.57495022      0.99855721
   6650.58913457      0.99855656
   6650.60331905      0.99856587
   6650.61750340      0.99857693
   6650.63168776      0.99859146
   6650.64587212      0.99860271
   6650.66005647      0.99860773
   6650.67424095      0.99860999
   6650.68842530      0.99861072
   6650.70260966      0.99861030
   6650.71679401      0.99860860
   6650.73097849      0.99860516
   6650.74516273      0.99859892
   6650.75934720      0.99858978
   6650.77353144      0.99857825
   6650.78771591      0.99855973
   6650.80190039      0.99853511
   6650.81608462      0.99852422
   6650.83026910      0.99852565
   6650.84445333      0.99853697
   6650.85863781      0.99855784
   6650.87282228      0.99857348
   6650.88700652      0.99858262
   6650.90119100      0.99859086
   6650.91537523      0.99860045
   6650.92955971      0.99860744
   6650.94374394      0.99861088
   6650.95792842      0.99861270
   6650.97211289      0.99861360
   6650.98629713      0.99861376
   6651.00048161      0.99861312
   6651.01466584      0.99861140
   6651.02885032      0.99860795
   6651.04303479      0.99860164
   6651.05721903      0.99859538
   6651.07140350      0.99859201
   6651.08558774      0.99858968
   6651.09977221      0.99858782
   6651.11395669      0.99858825
   6651.12814093      0.99858993
   6651.14232540      0.99859308
   6651.15650964      0.99859862
   6651.17069411      0.99860221
   6651.18487835      0.99860124
   6651.19906282      0.99860058
   6651.21324730      0.99860109
   6651.22743154      0.99860268
   6651.24161601      0.99860488
   6651.25580025      0.99860416
   6651.26998472      0.99859917
   6651.28416920      0.99858851
   6651.29835343      0.99857585
   6651.31253791      0.99856907
   6651.32672215      0.99856571
   6651.34090662      0.99856491
   6651.35509109      0.99856944
   6651.36927533      0.99857240
   6651.38345981      0.99857277
   6651.39764404      0.99857527
   6651.41182852      0.99858125
   6651.42601275      0.99858712
   6651.44019723      0.99859533
   6651.45438170      0.99860541
   6651.46856594      0.99861141
   6651.48275042      0.99861447
   6651.49693465      0.99861634
   6651.51111913      0.99861754
   6651.52530360      0.99861836
   6651.53948784      0.99861894
   6651.55367231      0.99861939
   6651.56785655      0.99861972
   6651.58204103      0.99861998
   6651.59622550      0.99862022
   6651.61040974      0.99862039
   6651.62459421      0.99862057
   6651.63877845      0.99862070
   6651.65296292      0.99862082
   6651.66714716      0.99862091
   6651.68133163      0.99862100
   6651.69551611      0.99862110
   6651.70970035      0.99862112
   6651.72388482      0.99862117
   6651.73806906      0.99862115
   6651.75225353      0.99862113
   6651.76643801      0.99862114
   6651.78062224      0.99862113
   6651.79480672      0.99862112
   6651.80899096      0.99862112
   6651.82317543      0.99862111
   6651.83735991      0.99862111
   6651.85154414      0.99862111
   6651.86572862      0.99862106
   6651.87991285      0.99862099
   6651.89409733      0.99862090
   6651.90828156      0.99862079
   6651.92246604      0.99862067
   6651.93665051      0.99862057
   6651.95083475      0.99862042
   6651.96501923      0.99862023
   6651.97920346      0.99861996
   6651.99338794      0.99861957
   6652.00757241      0.99861905
   6652.02175665      0.99861823
   6652.03594112      0.99861693
   6652.05012536      0.99861466
   6652.06430984      0.99861083
   6652.07849431      0.99860761
   6652.09267855      0.99860650
   6652.10686302      0.99860695
   6652.12109375      0.99860891
   6652.13527813      0.99861022
   6652.14946250      0.99860830
   6652.16364688      0.99860430
   6652.17783126      0.99860101
   6652.19201563      0.99859777
   6652.20620001      0.99859318
   6652.22038439      0.99858475
   6652.23456877      0.99857664
   6652.24875315      0.99857537
   6652.26293752      0.99857976
   6652.27712190      0.99859082
   6652.29130627      0.99860280
   6652.30549064      0.99860835
   6652.31967503      0.99861030
   6652.33385940      0.99861015
   6652.34804378      0.99860784
   6652.36222816      0.99860248
   6652.37641254      0.99859668
   6652.39059693      0.99859436
   6652.40478128      0.99859441
   6652.41896567      0.99859640
   6652.43315005      0.99859806
   6652.44733441      0.99859807
   6652.46151879      0.99859781
   6652.47570318      0.99859749
   6652.48988754      0.99859987
   6652.50407192      0.99860330
   6652.51825631      0.99860657
   6652.53244069      0.99861104
   6652.54662505      0.99861493
   6652.56080943      0.99861695
   6652.57499382      0.99861805
   6652.58917817      0.99861876
   6652.60336256      0.99861923
   6652.61754695      0.99861955
   6652.63173133      0.99861982
   6652.64591569      0.99862000
   6652.66010010      0.99862016
   6652.67428446      0.99862029
   6652.68846881      0.99862038
   6652.70265323      0.99862044
   6652.71683758      0.99862047
   6652.73102194      0.99862050
   6652.74520636      0.99862050
   6652.75939071      0.99862054
   6652.77357507      0.99862056
   6652.78775948      0.99862056
   6652.80194384      0.99862057
   6652.81612819      0.99862054
   6652.83031261      0.99862054
   6652.84449697      0.99862052
   6652.85868132      0.99862049
   6652.87286574      0.99862049
   6652.88705009      0.99862049
   6652.90123451      0.99862048
   6652.91541886      0.99862050
   6652.92960322      0.99862049
   6652.94378763      0.99862042
   6652.95797199      0.99862032
   6652.97215635      0.99862016
   6652.98634076      0.99862000
   6653.00052512      0.99861981
   6653.01470947      0.99861958
   6653.02889389      0.99861928
   6653.04307824      0.99861883
   6653.05726260      0.99861814
   6653.07144701      0.99861709
   6653.08563137      0.99861531
   6653.09981579      0.99861225
   6653.11400014      0.99860659
   6653.12818456      0.99859900
   6653.14236891      0.99859547
   6653.15655327      0.99859613
   6653.17073762      0.99860065
   6653.18492198      0.99860851
   6653.19910645      0.99861382
   6653.21329081      0.99861625
   6653.22747517      0.99861758
   6653.24165952      0.99861834
   6653.25584388      0.99861881
   6653.27002823      0.99861911
   6653.28421271      0.99861932
   6653.29839706      0.99861949
   6653.31258142      0.99861965
   6653.32676578      0.99861978
   6653.34095013      0.99861984
   6653.35513449      0.99861990
   6653.36931896      0.99861989
   6653.38350332      0.99861984
   6653.39768767      0.99861979
   6653.41187203      0.99861965
   6653.42605639      0.99861951
   6653.44024086      0.99861936
   6653.45442522      0.99861920
   6653.46860957      0.99861902
   6653.48279393      0.99861874
   6653.49697828      0.99861829
   6653.51116264      0.99861758
   6653.52534711      0.99861638
   6653.53953147      0.99861432
   6653.55371583      0.99861055
   6653.56790018      0.99860613
   6653.58208454      0.99860446
   6653.59626889      0.99860519
   6653.61045337      0.99860832
   6653.62463772      0.99861300
   6653.63882208      0.99861574
   6653.65300643      0.99861697
   6653.66719079      0.99861758
   6653.68137527      0.99861791
   6653.69555962      0.99861807
   6653.70974398      0.99861811
   6653.72392833      0.99861808
   6653.73811269      0.99861796
   6653.75229704      0.99861778
   6653.76648152      0.99861753
   6653.78066587      0.99861726
   6653.79485023      0.99861691
   6653.80903459      0.99861644
   6653.82321894      0.99861581
   6653.83740342      0.99861488
   6653.85158777      0.99861355
   6653.86577213      0.99861153
   6653.87995648      0.99860829
   6653.89414084      0.99860269
   6653.90832520      0.99859536
   6653.92250967      0.99859063
   6653.93669403      0.99858777
   6653.95087838      0.99858557
   6653.96506274      0.99858226
   6653.97924709      0.99857456
   6653.99343145      0.99856202
   6654.00761592      0.99855410
   6654.02180028      0.99855414
   6654.03598464      0.99855634
   6654.05016899      0.99856068
   6654.06435335      0.99856531
   6654.07853782      0.99856608
   6654.09272218      0.99856925
   6654.10690653      0.99857643
   6654.12109089      0.99858136
   6654.13527536      0.99858359
   6654.14945960      0.99858063
   6654.16364408      0.99856940
   6654.17782831      0.99854609
   6654.19201279      0.99850305
   6654.20619726      0.99846079
   6654.22038150      0.99844394
   6654.23456597      0.99844848
   6654.24875021      0.99848320
   6654.26293468      0.99852925
   6654.27711916      0.99855784
   6654.29130340      0.99857652
   6654.30548787      0.99858488
   6654.31967211      0.99858498
   6654.33385658      0.99857820
   6654.34804082      0.99857261
   6654.36222529      0.99857328
   6654.37640977      0.99857893
   6654.39059401      0.99859039
   6654.40477848      0.99860150
   6654.41896272      0.99860704
   6654.43314719      0.99860989
   6654.44733167      0.99861148
   6654.46151590      0.99861237
   6654.47570038      0.99861268
   6654.48988461      0.99861237
   6654.50406909      0.99861116
   6654.51825356      0.99860841
   6654.53243780      0.99860410
   6654.54662228      0.99860175
   6654.56080651      0.99860211
   6654.57499099      0.99860471
   6654.58917522      0.99860952
   6654.60335970      0.99861324
   6654.61754417      0.99861496
   6654.63172841      0.99861588
   6654.64591289      0.99861647
   6654.66009712      0.99861683
   6654.67428160      0.99861704
   6654.68846607      0.99861713
   6654.70265031      0.99861711
   6654.71683478      0.99861705
   6654.73101902      0.99861688
   6654.74520350      0.99861657
   6654.75938797      0.99861605
   6654.77357221      0.99861513
   6654.78775668      0.99861361
   6654.80194092      0.99861100
   6654.81612539      0.99860617
   6654.83030963      0.99859878
   6654.84449410      0.99859440
   6654.85867858      0.99859439
   6654.87286282      0.99859800
   6654.88704729      0.99860539
   6654.90123153      0.99861133
   6654.91541600      0.99861409
   6654.92960048      0.99861554
   6654.94378471      0.99861635
   6654.95796919      0.99861689
   6654.97215343      0.99861722
   6654.98633790      0.99861748
   6655.00052238      0.99861767
   6655.01470661      0.99861774
   6655.02889109      0.99861773
   6655.04307532      0.99861757
   6655.05725980      0.99861735
   6655.07144403      0.99861702
   6655.08562851      0.99861650
   6655.09981298      0.99861563
   6655.11399722      0.99861410
   6655.12818170      0.99861127
   6655.14236593      0.99860772
   6655.15655041      0.99860624
   6655.17073488      0.99860667
   6655.18491912      0.99860894
   6655.19910359      0.99861258
   6655.21328783      0.99861484
   6655.22747231      0.99861577
   6655.24165678      0.99861621
   6655.25584102      0.99861639
   6655.27002549      0.99861638
   6655.28420973      0.99861621
   6655.29839420      0.99861589
   6655.31257844      0.99861540
   6655.32676291      0.99861472
   6655.34094739      0.99861375
   6655.35513163      0.99861231
   6655.36931610      0.99861012
   6655.38350034      0.99860664
   6655.39768481      0.99860081
   6655.41186929      0.99859058
   6655.42605352      0.99857183
   6655.44023800      0.99854951
   6655.45442224      0.99854110
   6655.46860671      0.99854494
   6655.48279119      0.99856088
   6655.49697542      0.99858501
   6655.51115990      0.99859947
   6655.52539063      0.99860624
   6655.53957500      0.99860997
   6655.55375938      0.99861227
   6655.56794376      0.99861380
   6655.58212813      0.99861483
   6655.59631251      0.99861557
   6655.61049689      0.99861612
   6655.62468126      0.99861648
   6655.63886564      0.99861679
   6655.65305002      0.99861708
   6655.66723439      0.99861729
   6655.68141878      0.99861749
   6655.69560315      0.99861763
   6655.70978752      0.99861772
   6655.72397190      0.99861781
   6655.73815627      0.99861783
   6655.75234066      0.99861787
   6655.76652503      0.99861787
   6655.78070942      0.99861785
   6655.79489380      0.99861784
   6655.80907816      0.99861783
   6655.82326254      0.99861779
   6655.83744693      0.99861778
   6655.85163128      0.99861775
   6655.86581567      0.99861769
   6655.88000005      0.99861762
   6655.89418441      0.99861748
   6655.90836880      0.99861731
   6655.92255318      0.99861708
   6655.93673757      0.99861673
   6655.95092192      0.99861622
   6655.96510631      0.99861551
   6655.97929069      0.99861437
   6655.99347505      0.99861249
   6656.00765944      0.99860914
   6656.02184382      0.99860303
   6656.03602821      0.99859623
   6656.05021256      0.99859389
   6656.06439698      0.99859534
   6656.07858133      0.99860064
   6656.09276569      0.99860808
   6656.10695010      0.99861235
   6656.12113446      0.99861437
   6656.13531882      0.99861543
   6656.14950323      0.99861611
   6656.16368759      0.99861649
   6656.17787194      0.99861677
   6656.19205636      0.99861698
   6656.20624071      0.99861715
   6656.22042507      0.99861729
   6656.23460948      0.99861734
   6656.24879384      0.99861738
   6656.26297820      0.99861735
   6656.27716261      0.99861730
   6656.29134697      0.99861720
   6656.30553138      0.99861701
   6656.31971574      0.99861688
   6656.33390009      0.99861665
   6656.34808451      0.99861643
   6656.36226887      0.99861613
   6656.37645322      0.99861554
   6656.39063764      0.99861470
   6656.40482199      0.99861331
   6656.41900635      0.99861088
   6656.43319076      0.99860665
   6656.44737512      0.99860202
   6656.46155947      0.99860012
   6656.47574389      0.99860028
   6656.48992825      0.99860233
   6656.50411266      0.99860444
   6656.51829702      0.99860261
   6656.53248143      0.99860036
   6656.54666579      0.99860046
   6656.56085014      0.99860253
   6656.57503450      0.99860694
   6656.58921885      0.99861136
   6656.60340333      0.99861350
   6656.61758769      0.99861457
   6656.63177204      0.99861520
   6656.64595640      0.99861553
   6656.66014075      0.99861573
   6656.67432511      0.99861582
   6656.68850958      0.99861584
   6656.70269394      0.99861582
   6656.71687829      0.99861572
   6656.73106265      0.99861557
   6656.74524701      0.99861538
   6656.75943136      0.99861506
   6656.77361584      0.99861467
   6656.78780019      0.99861416
   6656.80198455      0.99861345
   6656.81616890      0.99861252
   6656.83035326      0.99861127
   6656.84453773      0.99860949
   6656.85872209      0.99860688
   6656.87290645      0.99860281
   6656.88709080      0.99859611
   6656.90127516      0.99858456
   6656.91545951      0.99856336
   6656.92964399      0.99853094
   6656.94382834      0.99851151
   6656.95801270      0.99851140
   6656.97219706      0.99852709
   6656.98638141      0.99855936
   6657.00056577      0.99858548
   6657.01475024      0.99859754
   6657.02893460      0.99860384
   6657.04311895      0.99860759
   6657.05730331      0.99860998
   6657.07148767      0.99861158
   6657.08567214      0.99861271
   6657.09985650      0.99861350
   6657.11404085      0.99861410
   6657.12822521      0.99861459
   6657.14240956      0.99861496
   6657.15659392      0.99861527
   6657.17077839      0.99861554
   6657.18496275      0.99861568
   6657.19914711      0.99861580
   6657.21333146      0.99861587
   6657.22751582      0.99861593
   6657.24170029      0.99861604
   6657.25588465      0.99861613
   6657.27006900      0.99861621
   6657.28425336      0.99861627
   6657.29843771      0.99861629
   6657.31262207      0.99861627
   6657.32680655      0.99861626
   6657.34099090      0.99861620
   6657.35517526      0.99861612
   6657.36935961      0.99861603
   6657.38354397      0.99861594
   6657.39772832      0.99861585
   6657.41191280      0.99861571
   6657.42609715      0.99861557
   6657.44028151      0.99861539
   6657.45446587      0.99861511
   6657.46865022      0.99861480
   6657.48283470      0.99861439
   6657.49701905      0.99861385
   6657.51120341      0.99861315
   6657.52538776      0.99861221
   6657.53957224      0.99861083
   6657.55375648      0.99860875
   6657.56794095      0.99860550
   6657.58212519      0.99860010
   6657.59630966      0.99859064
   6657.61049414      0.99857326
   6657.62467837      0.99855111
   6657.63886285      0.99854166
   6657.65304708      0.99854442
   6657.66723156      0.99855875
   6657.68141603      0.99858215
   6657.69560027      0.99859713
   6657.70978475      0.99860406
   6657.72396898      0.99860781
   6657.73815346      0.99861002
   6657.75233769      0.99861146
   6657.76652217      0.99861240
   6657.78070664      0.99861310
   6657.79489088      0.99861359
   6657.80907536      0.99861389
   6657.82325959      0.99861410
   6657.83744407      0.99861421
   6657.85162854      0.99861426
   6657.86581278      0.99861428
   6657.87999725      0.99861427
   6657.89418149      0.99861419
   6657.90836596      0.99861407
   6657.92255044      0.99861384
   6657.93673468      0.99861355
   6657.95091915      0.99861313
   6657.96510339      0.99861254
   6657.97928786      0.99861179
   6657.99347210      0.99861071
   6658.00765657      0.99860922
   6658.02184105      0.99860700
   6658.03602529      0.99860362
   6658.05020976      0.99859815
   6658.06439400      0.99858885
   6658.07857847      0.99857205
   6658.09276295      0.99854329
   6658.10694718      0.99852017
   6658.12113166      0.99851613
   6658.13531590      0.99852674
   6658.14950037      0.99855372
   6658.16368484      0.99858169
   6658.17786908      0.99859533
   6658.19205356      0.99860211
   6658.20623779      0.99860603
   6658.22042227      0.99860850
   6658.23460650      0.99861012
   6658.24879098      0.99861120
   6658.26297545      0.99861199
   6658.27715969      0.99861252
   6658.29134417      0.99861287
   6658.30552840      0.99861316
   6658.31971288      0.99861331
   6658.33389735      0.99861341
   6658.34808159      0.99861340
   6658.36226606      0.99861333
   6658.37645030      0.99861321
   6658.39063478      0.99861296
   6658.40481925      0.99861265
   6658.41900349      0.99861214
   6658.43318796      0.99861137
   6658.44737220      0.99861032
   6658.46155667      0.99860870
   6658.47574091      0.99860621
   6658.48992538      0.99860222
   6658.50410986      0.99859550
   6658.51829410      0.99858339
   6658.53247857      0.99856228
   6658.54666281      0.99854381
   6658.56084728      0.99853979
   6658.57503176      0.99854692
   6658.58921599      0.99856638
   6658.60340047      0.99858813
   6658.61758471      0.99859900
   6658.63176918      0.99860425
   6658.64595366      0.99860718
   6658.66013789      0.99860896
   6658.67432237      0.99860998
   6658.68850660      0.99861048
   6658.70269108      0.99861050
   6658.71687531      0.99860995
   6658.73105979      0.99860866
   6658.74524426      0.99860597
   6658.75942850      0.99860090
   6658.77361298      0.99859584
   6658.78779721      0.99859450
   6658.80198169      0.99859611
   6658.81616616      0.99860088
   6658.83035040      0.99860680
   6658.84453487      0.99860990
   6658.85871911      0.99861134
   6658.87290359      0.99861210
   6658.88708806      0.99861252
   6658.90127230      0.99861269
   6658.91545677      0.99861265
   6658.92968750      0.99861246
   6658.94387188      0.99861203
   6658.95805625      0.99861131
   6658.97224063      0.99861009
   6658.98642501      0.99860793
   6659.00060938      0.99860406
   6659.01479376      0.99859884
   6659.02897814      0.99859589
   6659.04316252      0.99859518
   6659.05734690      0.99859620
   6659.07153127      0.99859784
   6659.08571565      0.99859587
   6659.09990002      0.99859288
   6659.11408439      0.99859107
   6659.12826878      0.99858970
   6659.14245315      0.99859102
   6659.15663753      0.99859386
   6659.17082191      0.99859574
   6659.18500629      0.99859770
   6659.19919068      0.99859795
   6659.21337503      0.99859346
   6659.22755942      0.99858420
   6659.24174380      0.99857770
   6659.25592816      0.99857658
   6659.27011254      0.99857944
   6659.28429693      0.99858611
   6659.29848129      0.99858891
   6659.31266567      0.99858530
   6659.32685006      0.99858365
   6659.34103444      0.99858524
   6659.35521880      0.99859003
