APOGEE_ID,DDO51,DDO51ERR,M,MERR,T2,T2ERR
2M17303961+5844336,12.902,0.016,12.866,0.018,11.423,0.066
2M17304302+5916148,12.514,0.02,12.489,0.03,11.659,0.071
2M17304302+5916148,0.0,0.0,0.0,0.0,0.0,0.0
2M17304317+5854594,11.898,0.028,11.695,0.097,10.742,0.072
2M17304492+5924440,0.0,0.0,0.0,0.0,0.0,0.0
2M17304647+5911018,0.0,0.0,0.0,0.0,0.0,0.0
2M17304754+5927077,0.0,0.0,0.0,0.0,0.0,0.0
2M17312271+5919007,0.0,0.0,0.0,0.0,0.0,0.0
2M17312603+5909221,12.001,0.05,11.981,0.083,11.099,0.071
2M17312603+5909221,0.0,0.0,0.0,0.0,0.0,0.0
2M17313626+5913325,0.0,0.0,0.0,0.0,0.0,0.0
2M17313819+5912026,0.0,0.0,0.0,0.0,0.0,0.0
2M17314409+5918405,0.0,0.0,0.0,0.0,0.0,0.0
2M17315787+5925057,0.0,0.0,0.0,0.0,0.0,0.0
2M17320515+5921439,0.0,0.0,0.0,0.0,0.0,0.0
2M17320631+5930316,0.0,0.0,0.0,0.0,0.0,0.0
2M17321047+5919018,0.0,0.0,0.0,0.0,0.0,0.0
2M17321093+5910463,0.0,0.0,0.0,0.0,0.0,0.0
2M17322051+5919034,0.0,0.0,0.0,0.0,0.0,0.0
2M17081290+5829024,0.0,0.0,0.0,0.0,0.0,0.0
2M17082480+5810493,0.0,0.0,0.0,0.0,0.0,0.0
2M17083502+5819100,0.0,0.0,0.0,0.0,0.0,0.0
2M17083598+5753507,0.0,0.0,0.0,0.0,0.0,0.0
2M17083786+5736310,0.0,0.0,0.0,0.0,0.0,0.0
2M17084249+5651097,0.0,0.0,0.0,0.0,0.0,0.0
2M17084415+5753022,0.0,0.0,0.0,0.0,0.0,0.0
2M17084879+5728379,0.0,0.0,0.0,0.0,0.0,0.0
2M17084936+5806025,0.0,0.0,0.0,0.0,0.0,0.0
2M17085263+5750021,0.0,0.0,0.0,0.0,0.0,0.0
2M17085726+5719433,0.0,0.0,0.0,0.0,0.0,0.0
2M17091275+5726073,0.0,0.0,0.0,0.0,0.0,0.0
2M17091538+5728305,0.0,0.0,0.0,0.0,0.0,0.0
2M17091961+5825276,0.0,0.0,0.0,0.0,0.0,0.0
2M17093375+5722253,0.0,0.0,0.0,0.0,0.0,0.0
2M17093418+5659332,0.0,0.0,0.0,0.0,0.0,0.0
2M17093830+5836512,0.0,0.0,0.0,0.0,0.0,0.0
2M17113165+5632026,0.0,0.0,0.0,0.0,0.0,0.0
2M17115310+5801543,0.0,0.0,0.0,0.0,0.0,0.0
2M17122286+5713243,0.0,0.0,0.0,0.0,0.0,0.0
2M17083502+5819100,0.0,0.0,0.0,0.0,0.0,0.0
2M17083786+5736310,0.0,0.0,0.0,0.0,0.0,0.0
2M17084249+5651097,0.0,0.0,0.0,0.0,0.0,0.0
2M17084879+5728379,0.0,0.0,0.0,0.0,0.0,0.0
2M17084936+5806025,0.0,0.0,0.0,0.0,0.0,0.0
2M17085664+5639249,0.0,0.0,0.0,0.0,0.0,0.0
2M17085726+5719433,0.0,0.0,0.0,0.0,0.0,0.0
2M17085767+5819357,0.0,0.0,0.0,0.0,0.0,0.0
2M17091049+5822186,0.0,0.0,0.0,0.0,0.0,0.0
2M17091248+5829201,0.0,0.0,0.0,0.0,0.0,0.0
2M17091275+5726073,0.0,0.0,0.0,0.0,0.0,0.0
2M17091940+5659235,0.0,0.0,0.0,0.0,0.0,0.0
2M17091961+5825276,0.0,0.0,0.0,0.0,0.0,0.0
2M17092009+5635128,0.0,0.0,0.0,0.0,0.0,0.0
2M17092791+5829483,0.0,0.0,0.0,0.0,0.0,0.0
2M17093197+5706389,0.0,0.0,0.0,0.0,0.0,0.0
2M17093375+5722253,0.0,0.0,0.0,0.0,0.0,0.0
2M17093418+5659332,0.0,0.0,0.0,0.0,0.0,0.0
2M17093620+5753586,0.0,0.0,0.0,0.0,0.0,0.0
2M17093620+5719537,0.0,0.0,0.0,0.0,0.0,0.0
2M17093830+5836512,0.0,0.0,0.0,0.0,0.0,0.0
2M17093903+5805458,0.0,0.0,0.0,0.0,0.0,0.0
2M17094723+5642112,0.0,0.0,0.0,0.0,0.0,0.0
2M17094729+5633199,0.0,0.0,0.0,0.0,0.0,0.0
2M17094902+5624314,0.0,0.0,0.0,0.0,0.0,0.0
2M17095274+5653159,0.0,0.0,0.0,0.0,0.0,0.0
2M17095524+5715053,0.0,0.0,0.0,0.0,0.0,0.0
2M17100390+5835349,14.227,0.021,14.159,0.02,12.735,0.062
2M17100523+5630405,0.0,0.0,0.0,0.0,0.0,0.0
2M17101108+5831283,0.0,0.0,0.0,0.0,0.0,0.0
2M17101408+5750403,14.383,0.024,14.189,0.025,12.814,0.054
2M17101408+5750403,0.0,0.0,0.0,0.0,0.0,0.0
2M17101882+5815005,0.0,0.0,0.0,0.0,0.0,0.0
2M17101909+5803136,0.0,0.0,0.0,0.0,0.0,0.0
2M17102278+5609500,0.0,0.0,0.0,0.0,0.0,0.0
2M17102602+5702598,0.0,0.0,0.0,0.0,0.0,0.0
2M17103402+5704244,12.418,0.025,12.299,0.028,10.9,0.077
2M17103669+5809594,0.0,0.0,0.0,0.0,0.0,0.0
2M17103711+5752240,13.134,0.023,13.124,0.024,11.936,0.053
2M17103837+5711079,11.958,0.036,11.832,0.061,11.085,0.07
2M17103837+5711079,0.0,0.0,0.0,0.0,0.0,0.0
2M17104164+5745440,13.926,0.023,13.935,0.024,12.714,0.053
2M17104926+5631242,14.881,0.033,14.608,0.036,12.435,0.066
2M17104926+5631242,0.0,0.0,0.0,0.0,0.0,0.0
2M17104996+5830173,0.0,0.0,0.0,0.0,0.0,0.0
2M17105016+5755271,12.699,0.023,12.674,0.024,11.689,0.053
2M17105083+5834503,12.571,0.02,12.585,0.02,11.647,0.061
2M17105146+5645023,12.882,0.02,12.75,0.018,11.258,0.061
2M17105202+5832208,0.0,0.0,0.0,0.0,0.0,0.0
2M17105289+5713358,11.387,0.058,11.234,0.067,10.72,0.098
2M17105300+5642378,11.073,0.04,10.975,0.046,10.707,0.113
2M17105319+5730183,12.076,0.033,12.031,0.036,10.571,0.062
2M17105319+5730183,0.0,0.0,0.0,0.0,0.0,0.0
2M17105711+5811315,14.156,0.019,14.128,0.021,12.709,0.064
2M17105897+5611361,0.0,0.0,0.0,0.0,0.0,0.0
2M17110018+5727527,12.116,0.029,12.085,0.032,11.017,0.063
2M17110114+5636357,0.0,0.0,0.0,0.0,0.0,0.0
2M17110454+5643430,13.524,0.02,13.465,0.018,11.988,0.054
2M17110582+5803463,13.105,0.019,12.894,0.021,11.402,0.066
2M17110845+5709390,0.0,0.0,0.0,0.0,0.0,0.0
2M17110925+5751524,13.54,0.023,13.548,0.024,12.345,0.053
2M17110925+5751524,0.0,0.0,0.0,0.0,0.0,0.0
2M17110979+5613209,0.0,0.0,0.0,0.0,0.0,0.0
2M17111221+5623577,12.441,0.02,12.444,0.019,11.57,0.058
2M17111221+5623577,0.0,0.0,0.0,0.0,0.0,0.0
2M17112047+5635331,15.063,0.02,15.034,0.019,14.53,0.057
2M17112232+5753170,0.0,0.0,0.0,0.0,0.0,0.0
2M17112326+5739337,12.331,0.023,12.241,0.032,10.826,0.088
2M17112690+5622104,13.375,0.02,13.348,0.019,12.0,0.058
2M17112749+5646363,13.971,0.02,13.979,0.018,12.177,0.054
2M17112934+5737130,14.609,0.02,14.387,0.02,12.761,0.045
2M17112934+5737130,0.0,0.0,0.0,0.0,0.0,0.0
2M17113165+5632026,0.0,0.0,0.0,0.0,0.0,0.0
2M17113550+5821174,13.277,0.013793114,13.202499,0.0145,11.7675,0.0442069
2M17113885+5741573,0.0,0.0,0.0,0.0,0.0,0.0
2M17114095+5807264,0.0,0.0,0.0,0.0,0.0,0.0
2M17114120+5700207,13.641,0.02,13.689,0.018,12.506,0.054
2M17114623+5843121,12.831,0.019,12.751,0.021,10.714,0.113
2M17114891+5721583,13.7815,0.01600781,13.748,0.014866069,12.498501,0.04118859
2M17114891+5721583,0.0,0.0,0.0,0.0,0.0,0.0
2M17114922+5737593,12.785,0.02,12.746,0.02,11.665,0.046
2M17115114+5710413,11.726,0.051,11.754,0.074,10.989,0.072
2M17115310+5801543,0.0,0.0,0.0,0.0,0.0,0.0
2M17115437+5649159,12.283,0.035,12.264,0.059,11.291,0.056
2M17115437+5649159,0.0,0.0,0.0,0.0,0.0,0.0
2M17115618+5835414,12.319,0.032,12.238,0.042,11.102,0.072
2M17115618+5835414,0.0,0.0,0.0,0.0,0.0,0.0
2M17115716+5745478,13.278,0.023,13.229,0.024,11.972,0.053
2M17120294+5744116,13.067,0.023,13.058,0.024,11.689,0.053
2M17120294+5744116,0.0,0.0,0.0,0.0,0.0,0.0
2M17120327+5733429,10.886,0.024,10.998,0.038,10.2,0.068
2M17120327+5733429,0.0,0.0,0.0,0.0,0.0,0.0
2M17120804+5739355,11.47,0.075,11.471,0.059,10.187,0.121
2M17120806+5656362,12.914,0.02,12.843,0.018,11.327,0.06
2M17121489+5708126,0.0,0.0,0.0,0.0,0.0,0.0
2M17121787+5649514,11.237,0.054,11.138,0.05,9.988,0.064
2M17121787+5649514,0.0,0.0,0.0,0.0,0.0,0.0
2M17122286+5713243,0.0,0.0,0.0,0.0,0.0,0.0
2M17122386+5742023,0.0,0.0,0.0,0.0,0.0,0.0
2M17122814+5839067,0.0,0.0,0.0,0.0,0.0,0.0
2M17123088+5616436,0.0,0.0,0.0,0.0,0.0,0.0
2M17123270+5800530,12.633,0.023,12.661,0.026,10.26,0.075
2M17123429+5638405,10.91,0.034,10.881,0.038,10.403,0.086
2M17123687+5717278,0.0,0.0,0.0,0.0,0.0,0.0
2M17123731+5625086,16.063,0.02,16.012,0.019,16.086,0.057
2M17124067+5831349,0.0,0.0,0.0,0.0,0.0,0.0
2M17124121+5705159,11.12,0.065,11.119,0.043,10.14,0.084
2M17124263+5820375,12.1145,0.031988278,12.1255,0.029516945,11.2165,0.060216278
2M17124509+5836311,0.0,0.0,0.0,0.0,0.0,0.0
2M17124626+5640222,0.0,0.0,0.0,0.0,0.0,0.0
2M17124687+5703104,0.0,0.0,0.0,0.0,0.0,0.0
2M17125526+5814339,13.491,0.019,13.448,0.021,12.153,0.064
2M17125548+5809416,0.0,0.0,0.0,0.0,0.0,0.0
2M17125667+5833081,14.497,0.02,14.242,0.02,12.041,0.063
2M17125854+5619322,0.0,0.0,0.0,0.0,0.0,0.0
2M17130189+5735595,12.371,0.026,12.231,0.046,10.503,0.061
2M17130189+5735595,0.0,0.0,0.0,0.0,0.0,0.0
2M17130216+5817388,14.155,0.019,14.096,0.021,12.76,0.064
2M17130904+5621501,13.001,0.021,12.959,0.019,11.449,0.061
2M17131635+5840058,0.0,0.0,0.0,0.0,0.0,0.0
2M17131955+5829426,0.0,0.0,0.0,0.0,0.0,0.0
2M17132021+5623422,12.561,0.021,12.503,0.023,11.389,0.061
2M17132079+5704013,12.493,0.027,12.505,0.031,11.195,0.108
2M17132129+5715334,14.013,0.025,13.998,0.022,12.64,0.069
2M17132259+5641182,0.0,0.0,0.0,0.0,0.0,0.0
2M17132406+5811532,13.95,0.019,13.957,0.021,12.625,0.064
2M17132430+5620435,13.006,0.02,13.011,0.019,11.671,0.057
2M17132430+5620435,0.0,0.0,0.0,0.0,0.0,0.0
2M17133930+5808071,11.683,0.077,11.696,0.054,10.536,0.067
2M17134820+5617201,0.0,0.0,0.0,0.0,0.0,0.0
2M17134887+5746300,0.0,0.0,0.0,0.0,0.0,0.0
2M17134985+5811181,0.0,0.0,0.0,0.0,0.0,0.0
2M17134990+5618463,0.0,0.0,0.0,0.0,0.0,0.0
2M17135190+5709123,11.625,0.04,11.439,0.124,10.404,0.071
2M17135190+5709123,0.0,0.0,0.0,0.0,0.0,0.0
2M17135289+5733097,13.458,0.02,13.43,0.02,11.907,0.046
2M17135865+5720151,13.278,0.025,13.166,0.022,11.403,0.076
2M17135865+5720151,0.0,0.0,0.0,0.0,0.0,0.0
2M17140440+5627207,0.0,0.0,0.0,0.0,0.0,0.0
2M17140545+5740142,0.0,0.0,0.0,0.0,0.0,0.0
2M17140611+5633549,11.255,0.042,11.076,0.077,9.98,0.072
2M17140815+5736355,12.115,0.048,12.116,0.052,11.285,0.06
2M17140994+5752405,11.567,0.05,11.541,0.026,10.278,0.073
2M17141036+5648483,12.195,0.058,12.119,0.092,10.966,0.054
2M17141134+5643464,0.0,0.0,0.0,0.0,0.0,0.0
2M17141145+5829108,11.442,0.082,11.398,0.106,10.928,0.116
2M17141499+5636580,14.364,0.02,14.14,0.019,12.594,0.057
2M17141797+5616123,0.0,0.0,0.0,0.0,0.0,0.0
2M17141930+5642315,0.0,0.0,0.0,0.0,0.0,0.0
2M17141960+5814145,13.032,0.019,12.963,0.021,11.288,0.066
2M17141977+5750230,12.253,0.046,12.224,0.064,10.821,0.061
2M17142179+5624504,0.0,0.0,0.0,0.0,0.0,0.0
2M17142303+5744408,0.0,0.0,0.0,0.0,0.0,0.0
2M17142360+5701255,0.0,0.0,0.0,0.0,0.0,0.0
2M17143257+5745329,0.0,0.0,0.0,0.0,0.0,0.0
2M17143303+5629434,0.0,0.0,0.0,0.0,0.0,0.0
2M17143778+5617159,0.0,0.0,0.0,0.0,0.0,0.0
2M17144135+5829081,12.019,0.12,12.098,0.098,11.358,0.074
2M17144252+5710363,13.717,0.025,13.553,0.022,11.87,0.07
2M17144252+5710363,0.0,0.0,0.0,0.0,0.0,0.0
2M17144381+5823027,0.0,0.0,0.0,0.0,0.0,0.0
2M17144546+5837332,12.007,0.077,12.091,0.086,11.251,0.094
2M17145014+5649526,12.499,0.027,12.45,0.037,11.213,0.062
2M17145145+5755540,12.368,0.03,12.353,0.05,11.285,0.075
2M17145236+5630216,12.794,0.02,12.775,0.021,11.543,0.081
2M17145319+5612343,0.0,0.0,0.0,0.0,0.0,0.0
2M17145562+5708489,13.249,0.025,13.213,0.023,11.703,0.077
2M17145595+5725369,0.0,0.0,0.0,0.0,0.0,0.0
2M17150014+5743461,0.0,0.0,0.0,0.0,0.0,0.0
2M17150027+5758007,0.0,0.0,0.0,0.0,0.0,0.0
2M17150691+5739172,0.0,0.0,0.0,0.0,0.0,0.0
2M17150728+5805081,0.0,0.0,0.0,0.0,0.0,0.0
2M17150907+5732270,0.0,0.0,0.0,0.0,0.0,0.0
2M17152195+5713298,0.0,0.0,0.0,0.0,0.0,0.0
2M17152456+5625447,0.0,0.0,0.0,0.0,0.0,0.0
2M17152679+5709074,0.0,0.0,0.0,0.0,0.0,0.0
2M17152711+5758584,12.509,0.023,12.501,0.038,11.64,0.058
2M17152796+5745402,15.218,0.021,14.943,0.027,12.933,0.049
2M17152805+5615261,0.0,0.0,0.0,0.0,0.0,0.0
2M17153361+5611336,0.0,0.0,0.0,0.0,0.0,0.0
2M17154427+5736005,0.0,0.0,0.0,0.0,0.0,0.0
2M17154458+5711062,13.802,0.021,13.785,0.021,12.312,0.052
2M17154480+5727466,12.783,0.017,12.745,0.022,11.381,0.068
2M17154523+5750226,0.0,0.0,0.0,0.0,0.0,0.0
2M17154736+5653494,12.728,0.018,12.724,0.019,11.466,0.062
2M17155247+5643376,0.0,0.0,0.0,0.0,0.0,0.0
2M17155337+5722006,13.3495,0.01421267,13.334,0.015913831,12.0005,0.040404208
2M17155599+5810497,11.762,0.046,11.647,0.051,10.036,0.073
2M17155626+5646408,0.0,0.0,0.0,0.0,0.0,0.0
2M17160192+5640317,0.0,0.0,0.0,0.0,0.0,0.0
2M17160409+5634245,12.025,0.056,11.937,0.063,11.251,0.082
2M17160536+5728428,11.897,0.081,11.899,0.074,11.107,0.074
2M17161183+5701393,0.0,0.0,0.0,0.0,0.0,0.0
2M17161265+5823220,14.586,0.0127475485,14.3125,0.0145,12.636499,0.04396021
2M17161286+5807333,12.016,0.038,11.968,0.09,10.342,0.059
2M17161465+5813070,12.274,0.029,12.292,0.039,11.386,0.078
2M17161465+5813070,0.0,0.0,0.0,0.0,0.0,0.0
2M17161468+5747566,0.0,0.0,0.0,0.0,0.0,0.0
2M17162338+5652247,13.309,0.018,13.293,0.016,12.298,0.042
2M17162539+5805041,12.025,0.033,12.025,0.039,11.034,0.115
2M17162539+5805041,0.0,0.0,0.0,0.0,0.0,0.0
2M17162698+5743326,0.0,0.0,0.0,0.0,0.0,0.0
2M17162889+5626086,12.41,0.02,12.299,0.048,10.81,0.071
2M17163338+5627466,13.085,0.016,13.007,0.018,11.615,0.052
2M17163419+5806583,12.143,0.028,12.105,0.062,11.319,0.053
2M17163419+5806583,0.0,0.0,0.0,0.0,0.0,0.0
2M17163740+5817008,15.025,0.019,14.724,0.021,12.85,0.049
2M17164473+5616464,0.0,0.0,0.0,0.0,0.0,0.0
2M17165655+5625079,11.812,0.09,11.695,0.096,10.295,0.054
2M17170009+5719107,13.957,0.021,13.888,0.021,12.6,0.052
2M17170274+5629255,12.269,0.039,12.219,0.05,11.255,0.076
2M17170274+5629255,0.0,0.0,0.0,0.0,0.0,0.0
2M17170363+5737441,0.0,0.0,0.0,0.0,0.0,0.0
2M17170448+5746007,12.518,0.021,12.499,0.033,11.574,0.055
2M17170815+5702286,0.0,0.0,0.0,0.0,0.0,0.0
2M17170823+5641520,0.0,0.0,0.0,0.0,0.0,0.0
2M17170904+5703423,11.967,0.036,11.724,0.079,10.218,0.074
2M17171436+5644250,11.094,0.041,11.038,0.027,10.413,0.075
2M17171896+5635460,0.0,0.0,0.0,0.0,0.0,0.0
2M17172107+5631515,0.0,0.0,0.0,0.0,0.0,0.0
2M17172496+5638182,0.0,0.0,0.0,0.0,0.0,0.0
2M17172661+5645066,12.701,0.018,12.718,0.02,11.497,0.058
2M17172751+5724152,0.0,0.0,0.0,0.0,0.0,0.0
2M17173126+5713016,0.0,0.0,0.0,0.0,0.0,0.0
2M17173432+5759419,11.076,0.057,11.129,0.074,10.409,0.082
2M17173768+5724096,12.719,0.017,12.689,0.022,11.286,0.062
2M17173902+5640097,13.332,0.016,13.078,0.017,11.29,0.076
2M17174179+5645351,11.819,0.065,11.713,0.076,10.871,0.09
2M17174472+5755232,0.0,0.0,0.0,0.0,0.0,0.0
2M17175751+5745488,10.998,0.031,10.975,0.057,10.555,0.064
2M17180896+5708365,11.658,0.049,11.498,0.078,10.287,0.077
2M17183011+5821309,0.0,0.0,0.0,0.0,0.0,0.0
2M17191648+5735149,0.0,0.0,0.0,0.0,0.0,0.0
2M17220202+5637423,0.0,0.0,0.0,0.0,0.0,0.0
2M17080483+5929575,0.0,0.0,0.0,0.0,0.0,0.0
2M17081290+5829024,0.0,0.0,0.0,0.0,0.0,0.0
2M17081951+5913148,0.0,0.0,0.0,0.0,0.0,0.0
2M17082850+5905294,0.0,0.0,0.0,0.0,0.0,0.0
2M17083879+5913510,0.0,0.0,0.0,0.0,0.0,0.0
2M17084087+5907537,0.0,0.0,0.0,0.0,0.0,0.0
2M17084212+5830127,0.0,0.0,0.0,0.0,0.0,0.0
2M17084415+5753022,0.0,0.0,0.0,0.0,0.0,0.0
2M17084524+5839004,0.0,0.0,0.0,0.0,0.0,0.0
2M17084879+5728379,0.0,0.0,0.0,0.0,0.0,0.0
2M17085767+5819357,0.0,0.0,0.0,0.0,0.0,0.0
2M17090978+5918220,0.0,0.0,0.0,0.0,0.0,0.0
2M17091049+5822186,0.0,0.0,0.0,0.0,0.0,0.0
2M17091961+5825276,0.0,0.0,0.0,0.0,0.0,0.0
2M17093460+5910235,0.0,0.0,0.0,0.0,0.0,0.0
2M17093620+5753586,0.0,0.0,0.0,0.0,0.0,0.0
2M17093830+5836512,0.0,0.0,0.0,0.0,0.0,0.0
2M17094943+5920115,11.633,0.106,11.088,0.082,9.408,0.634
2M17094965+5903344,0.0,0.0,0.0,0.0,0.0,0.0
2M17095827+5838562,13.221,0.021,13.208,0.02,11.86,0.064
2M17100761+5824281,0.0,0.0,0.0,0.0,0.0,0.0
2M17101108+5831283,0.0,0.0,0.0,0.0,0.0,0.0
2M17101909+5803136,0.0,0.0,0.0,0.0,0.0,0.0
2M17103669+5809594,0.0,0.0,0.0,0.0,0.0,0.0
2M17103711+5752240,13.134,0.023,13.124,0.024,11.936,0.053
2M17103920+5756200,0.0,0.0,0.0,0.0,0.0,0.0
2M17104912+5926573,0.0,0.0,0.0,0.0,0.0,0.0
2M17104996+5830173,0.0,0.0,0.0,0.0,0.0,0.0
2M17105202+5832208,0.0,0.0,0.0,0.0,0.0,0.0
2M17105319+5730183,12.076,0.033,12.031,0.036,10.571,0.062
2M17105319+5730183,0.0,0.0,0.0,0.0,0.0,0.0
2M17110018+5727527,12.116,0.029,12.085,0.032,11.017,0.063
2M17110446+5913438,0.0,0.0,0.0,0.0,0.0,0.0
2M17110582+5803463,13.105,0.019,12.894,0.021,11.402,0.066
2M17111559+5848253,0.0,0.0,0.0,0.0,0.0,0.0
2M17112232+5753170,0.0,0.0,0.0,0.0,0.0,0.0
2M17112326+5739337,12.331,0.023,12.241,0.032,10.826,0.088
2M17112627+5911512,13.314,0.022,13.242,0.023,11.878,0.076
2M17113550+5821174,13.277,0.013793114,13.202499,0.0145,11.7675,0.0442069
2M17113885+5741573,0.0,0.0,0.0,0.0,0.0,0.0
2M17114095+5807264,0.0,0.0,0.0,0.0,0.0,0.0
2M17114257+5903460,0.0,0.0,0.0,0.0,0.0,0.0
2M17114623+5843121,12.831,0.019,12.751,0.021,10.714,0.113
2M17114922+5737593,12.785,0.02,12.746,0.02,11.665,0.046
2M17115310+5801543,0.0,0.0,0.0,0.0,0.0,0.0
2M17115618+5835414,12.319,0.032,12.238,0.042,11.102,0.072
2M17115618+5835414,0.0,0.0,0.0,0.0,0.0,0.0
2M17115716+5745478,13.278,0.023,13.229,0.024,11.972,0.053
2M17115861+5926337,0.0,0.0,0.0,0.0,0.0,0.0
2M17120002+5906064,12.327,0.029,12.288,0.033,11.262,0.092
2M17120294+5744116,13.067,0.023,13.058,0.024,11.689,0.053
2M17120294+5744116,0.0,0.0,0.0,0.0,0.0,0.0
2M17120327+5733429,10.886,0.024,10.998,0.038,10.2,0.068
2M17120327+5733429,0.0,0.0,0.0,0.0,0.0,0.0
2M17120804+5739355,11.47,0.075,11.471,0.059,10.187,0.121
2M17121067+5859343,13.421,0.019,13.367,0.021,11.901,0.074
2M17122011+5858510,11.21,0.038,11.098,0.062,10.457,0.115
2M17122011+5858510,0.0,0.0,0.0,0.0,0.0,0.0
2M17122386+5742023,0.0,0.0,0.0,0.0,0.0,0.0
2M17122814+5839067,0.0,0.0,0.0,0.0,0.0,0.0
2M17122977+5832501,0.0,0.0,0.0,0.0,0.0,0.0
2M17124509+5836311,0.0,0.0,0.0,0.0,0.0,0.0
2M17125667+5833081,14.497,0.02,14.242,0.02,12.041,0.063
2M17125696+5858022,11.477,0.099,11.558,0.057,10.812,0.076
2M17125696+5858022,0.0,0.0,0.0,0.0,0.0,0.0
2M17130189+5735595,12.371,0.026,12.231,0.046,10.503,0.061
2M17130189+5735595,0.0,0.0,0.0,0.0,0.0,0.0
2M17130857+5912468,0.0,0.0,0.0,0.0,0.0,0.0
2M17130885+5800085,0.0,0.0,0.0,0.0,0.0,0.0
2M17131586+5852103,0.0,0.0,0.0,0.0,0.0,0.0
2M17131635+5840058,0.0,0.0,0.0,0.0,0.0,0.0
2M17134005+5846285,0.0,0.0,0.0,0.0,0.0,0.0
2M17134887+5746300,0.0,0.0,0.0,0.0,0.0,0.0
2M17135289+5733097,13.458,0.02,13.43,0.02,11.907,0.046
2M17135865+5720151,13.278,0.025,13.166,0.022,11.403,0.076
2M17135865+5720151,0.0,0.0,0.0,0.0,0.0,0.0
2M17140360+5908439,0.0,0.0,0.0,0.0,0.0,0.0
2M17140791+5910354,11.846,0.055,11.656,0.099,10.78,0.078
2M17140791+5910354,0.0,0.0,0.0,0.0,0.0,0.0
2M17140994+5752405,11.567,0.05,11.541,0.026,10.278,0.073
2M17141960+5814145,13.032,0.019,12.963,0.021,11.288,0.066
2M17141977+5750230,12.253,0.046,12.224,0.064,10.821,0.061
2M17142303+5744408,0.0,0.0,0.0,0.0,0.0,0.0
2M17143037+5917406,12.019,0.023,11.882,0.095,11.103,0.087
2M17143257+5745329,0.0,0.0,0.0,0.0,0.0,0.0
2M17144381+5823027,0.0,0.0,0.0,0.0,0.0,0.0
2M17145145+5755540,12.368,0.03,12.353,0.05,11.285,0.075
2M17150014+5743461,0.0,0.0,0.0,0.0,0.0,0.0
2M17150691+5739172,0.0,0.0,0.0,0.0,0.0,0.0
2M17150815+5932087,0.0,0.0,0.0,0.0,0.0,0.0
2M17151372+5834033,0.0,0.0,0.0,0.0,0.0,0.0
2M17154379+5913113,12.561,0.026,12.523,0.041,11.149,0.063
2M17154379+5913113,0.0,0.0,0.0,0.0,0.0,0.0
2M17154427+5736005,0.0,0.0,0.0,0.0,0.0,0.0
2M17154480+5727466,12.783,0.017,12.745,0.022,11.381,0.068
2M17154523+5750226,0.0,0.0,0.0,0.0,0.0,0.0
2M17155599+5810497,11.762,0.046,11.647,0.051,10.036,0.073
2M17160600+5843261,0.0,0.0,0.0,0.0,0.0,0.0
2M17161279+5836567,0.0,0.0,0.0,0.0,0.0,0.0
2M17161286+5807333,12.016,0.038,11.968,0.09,10.342,0.059
2M17162698+5743326,0.0,0.0,0.0,0.0,0.0,0.0
2M17163431+5828031,13.347,0.017,13.329,0.02,12.077,0.073
2M17164918+5828414,13.202,0.017,13.186,0.02,11.838,0.077
2M17164992+5926489,0.0,0.0,0.0,0.0,0.0,0.0
2M17165890+5905344,13.251,0.019,13.257,0.019,11.807,0.055
2M17165933+5931567,0.0,0.0,0.0,0.0,0.0,0.0
2M17170363+5737441,0.0,0.0,0.0,0.0,0.0,0.0
2M17170976+5924106,0.0,0.0,0.0,0.0,0.0,0.0
2M17172751+5724152,0.0,0.0,0.0,0.0,0.0,0.0
2M17173084+5812007,13.291,0.019,13.294,0.021,12.035,0.049
2M17173265+5925240,0.0,0.0,0.0,0.0,0.0,0.0
2M17173768+5724096,12.719,0.017,12.689,0.022,11.286,0.062
2M17174095+5912585,12.948,0.019,12.915,0.024,11.702,0.069
2M17174472+5755232,0.0,0.0,0.0,0.0,0.0,0.0
2M17175018+5844213,0.0,0.0,0.0,0.0,0.0,0.0
2M17175913+5757098,0.0,0.0,0.0,0.0,0.0,0.0
2M17181308+5924309,0.0,0.0,0.0,0.0,0.0,0.0
2M17183011+5821309,0.0,0.0,0.0,0.0,0.0,0.0
2M17183037+5745486,12.031,0.076,11.948,0.086,10.332,0.092
2M17183113+5903162,0.0,0.0,0.0,0.0,0.0,0.0
2M17183781+5928018,0.0,0.0,0.0,0.0,0.0,0.0
2M17184028+5852216,0.0,0.0,0.0,0.0,0.0,0.0
2M17184836+5855357,13.173,0.016,13.043,0.021,11.416,0.089
2M17190038+5809453,11.37,0.025,11.339,0.028,10.308,0.058
2M17190038+5809453,0.0,0.0,0.0,0.0,0.0,0.0
2M17190921+5932339,0.0,0.0,0.0,0.0,0.0,0.0
2M17191094+5858521,13.451,0.016,13.413,0.021,11.882,0.047
2M17191492+5836109,13.318,0.018,13.039,0.02,10.69,0.131
2M17191492+5836109,0.0,0.0,0.0,0.0,0.0,0.0
2M17191648+5735149,0.0,0.0,0.0,0.0,0.0,0.0
2M17191877+5916193,11.118,0.028,10.997,0.034,10.439,0.075
2M17192502+5752461,12.556,0.021,12.527,0.036,11.191,0.05
2M17192791+5746291,13.233,0.021,13.171,0.027,11.699,0.049
2M17192832+5804145,12.109,0.027,12.022,0.041,10.258,0.077
2M17193071+5928025,0.0,0.0,0.0,0.0,0.0,0.0
2M17193183+5831452,0.0,0.0,0.0,0.0,0.0,0.0
