KIC_ID,2MASS_ID,ES_AST,ES_SP,CAT,LOGG_SEIS,SIG_LOGG_SEIS,dlogg,NUMAX_WTCOR,SIG_NUM_WTCOR,TEFF_FIT,TEFF_COR,TEFF_COR_ERR,LOGG_FIT,LOGG_COR,LOGG_COR_ERR,FE_H_ADOP_FIT,FE_H_ADOP_COR,FE_H_ADOP_COR_ERR,ALP_FE_ADOP_FIT,ALP_FE_ADOP_COR,ALP_FE_ADOP_COR_ERR,FE_H_RAW,C_M_RAW,N_M_RAW,C_N_RAW,Delta_T
7798102,2M18405622+4330369,1,1,1,2.543915401,0.004975951,0.048621501,43.9432,0.0053,4627.5,4723.878,97.02233,2.6455,2.4952939,0.066436335,-0.53306,-0.53262156,0.009947675,0.25543,0.22193901,0.010390072,-0.53306,0.091555,0.085079,0.006476,-125.4820131
8669308,2M18481041+4450042,1,1,1,2.544001729,0.005188317,0.060243529,43.9757,0.0053,4622.5,4718.891,102.20224,2.6363,2.4837582,0.06497314,-0.5198,-0.51936156,0.010943967,0.29069,0.257199,0.01115329,-0.5198,0.14293,0.035195,0.107735,-82.75152169
4934147,2M19383019+4000369,1,1,1,2.544037069,0.004230246,-0.006826431,44.2244,0.0044,4571.4,4657.631,81.70411,2.747,2.5508635,0.060954567,-0.14335,-0.14291155,0.006596199,0.092794,0.059303,0.006882042,-0.14335,0.07013,0.14646,-0.07633,-76.72073329
6280936,2M19213971+4140289,2,2,1,2.544058534,0.004773483,0.023091534,43.6062,0.0056,4702.4,4759.2075,90.96954,2.8845,2.520967,0.036436576,0.18917,0.18960845,0.006970221,0.011846,-0.021645,0.006742935,0.18917,0.075688,0.20234,-0.126652,122.8889894
6945727,2M19232738+4229489,2,2,1,2.544120816,0.005168337,0.094170316,42.8748,0.0056,4865.6,4920.7783,104.51869,2.7933,2.4499505,0.046352547,-0.21592,-0.21548155,0.009736449,0.070347,0.036856003,0.009664881,-0.21592,0.18741,0.11573,0.07168,209.2761651
5427229,2M18544441+4040306,2,2,1,2.544255382,0.004470906,0.011186382,43.3685,0.0056,4758.4,4812.622,83.96679,2.899,2.533069,0.038018428,0.09757,0.098008454,0.006056708,0.02685,-0.006641001,0.00619289,0.09757,-0.037128,0.21922,-0.256348,79.77431326
9597214,2M19412981+4613523,2,2,1,2.544311425,0.004583515,0.096620225,42.8738,0.0056,4870.1,4920.2085,88.91937,2.7902,2.4476912,0.043926932,-0.10954,-0.10910155,0.006971947,0.03243,-0.001061,0.007279044,-0.11791,-0.065625,0.22166,-0.287285,138.831525
2835283,2M19072576+3804419,1,1,1,2.544447522,0.004430564,0.093713822,44.3434,0.0044,4555.5,4655.267,86.53252,2.6182,2.4507337,0.06489012,-0.41682,-0.41638154,0.008003159,0.20351,0.170019,0.00849065,-0.41682,0.066833,0.065067,0.001766,-127.250068
6122692,2M19261186+4126347,1,1,1,2.544477567,0.004761785,0.021884267,44.2717,0.0044,4570.9,4652.788,94.43927,2.7335,2.5225933,0.056357432,-0.040411,-0.039972547,0.008398443,0.058962,0.025470998,0.008115944,-0.040411,0.05733,0.14775,-0.09042,-24.46734221
3755154,2M19341711+3848354,2,2,1,2.544532699,0.005685795,0.033330399,43.0044,0.0069,4845.5,4898.5728,110.37321,2.8726,2.5112023,0.04546705,-0.11208,-0.11164155,0.010505918,0.050116,0.016624998,0.010010018,-0.11208,-0.01521,0.12286,-0.13807,121.2101631
5544284,2M19392443+4042263,2,2,1,2.544592715,0.005052791,0.038499215,42.8361,0.0069,4885,4933.5366,93.47669,2.8663,2.5060935,0.04511076,-0.11324,-0.11280155,0.007642744,0.068248,0.034757003,0.007829625,-0.11324,0.044622,0.2273,-0.182678,147.6930004
9544002,2M19521967+4609320,1,1,1,2.54461684,0.004877998,0.04692904,44.0366,0.0044,4622.8,4725.3965,98.72334,2.6309,2.4976878,0.068779446,-0.66577,-0.66533154,0.010697186,0.27444,0.24094899,0.011320839,-0.66577,0.1538,-0.12374,0.27754,-90.185504
9662768,2M19474687+4622389,2,2,1,2.544718121,0.004694615,-0.006702879,43.6053,0.0056,4716.9,4774.612,89.20654,2.9205,2.551421,0.03705558,0.12864,0.12907845,0.006806208,0.026361,-0.007130001,0.006716199,0.12864,0.099504,0.12424,-0.024736,124.3017058
8440983,2M19415800+4429305,2,2,1,2.544772922,0.004676407,-0.013339478,44.082,0.0069,4616.6,4676.374,78.14528,2.9282,2.5581124,0.03169251,0.35278,0.35321847,0.00516146,0.0022079,-0.0312831,0.005110379,0.35278,-0.0048002,0.33749,-0.3422902,15.91333418
4040027,2M19042560+3910039,1,1,1,2.544853405,0.00441187,-0.019452095,44.0811,0.0053,4618.5,4696.3354,82.19338,2.7682,2.5643055,0.060459137,-0.074878,-0.07443955,0.006413086,0.039952,0.006460998,0.006659276,-0.074878,-0.020815,0.20705,-0.227865,-61.9805156
8813509,2M19191223+4501027,2,2,1,2.544897791,0.004413384,-0.021732609,43.64,0.0056,4713.3,4767.385,81.6441,2.9379,2.5666304,0.03559292,0.22326,0.22369845,0.005617733,0.016492,-0.016999,0.005661996,0.22326,0.0064285,0.3069,-0.3004715,58.86785544
4246481,2M19062915+3918002,2,2,1,2.544951793,0.00487718,0.052357593,43.0962,0.0069,4834.2,4886.694,87.550446,2.8494,2.4925942,0.042122897,-0.067843,-0.067404546,0.006740627,0.047651,0.01416,0.007013302,-0.067843,-0.019563,0.23774,-0.257303,101.7741018
9283816,2M19320963+4542319,2,2,1,2.545024871,0.004437487,0.076102771,43.1338,0.0051,4827.4,4880.21,87.26132,2.8188,2.4689221,0.041765757,-0.056784,-0.05634555,0.006687753,0.052604,0.019113,0.006950941,-0.049861,-0.016668,0.21814,-0.234808,135.2773016
4842225,2M19344049+3959561,2,2,1,2.545080474,0.006086509,0.117616274,42.7832,0.0069,4908.1,4958.5776,122.59749,2.7618,2.4274642,0.050186288,-0.22137,-0.22093154,0.013046457,0.016716,-0.016775,0.012171408,-0.22137,0.025165,0.10867,-0.083505,211.0954
7369781,2M19353863+4254008,1,1,1,2.54512632,0.004839017,0.07392532,44.9852,0.0053,4440.3,4514.6743,89.43931,2.7318,2.471201,0.048959352,0.32789,0.32832846,0.007270958,0.026381,-0.00711,0.006587885,0.32789,0.035026,0.3073,-0.272274,-39.01860264
2992573,2M19281588+3809123,2,2,1,2.545126405,0.004869244,0.061388905,43.1752,0.0069,4820.4,4874.0845,87.095085,2.8381,2.4837375,0.041497346,-0.058229,-0.057790548,0.006677317,0.029949,-0.003542,0.006942312,-0.058229,0.028786,0.16212,-0.133334,143.1932923
10318787,2M18443142+4727585,1,1,1,2.545234826,0.00588386,-0.084925774,42.3567,0.0053,5011,5094.1543,128.69095,2.6797,2.6301606,0.08655805,-1.2652,-1.2647616,0.019078027,0.36378,0.330289,0.020713665,-1.2652,-0.26044,-0.047568,-0.212872,-197.1525319
7267370,2M19065180+4252522,2,2,1,2.545236652,0.004572874,0.017620152,43.2014,0.0056,4817,4873.415,87.787056,2.8925,2.5276165,0.041799985,-0.11287,-0.11243155,0.006890021,0.070525,0.037033997,0.007199989,-0.11287,-0.010052,0.20766,-0.217712,52.88362036
6037858,2M19211548+4121561,2,2,1,2.545320009,0.004337972,-0.005322491,43.6191,0.0051,4727,4783.8423,82.95595,2.9196,2.5506425,0.036731966,0.12155,0.12198845,0.005934694,0.0040636,-0.0294274,0.006050678,0.12155,-0.016678,0.21782,-0.234498,56.51781409
9839246,2M19403200+4636289,2,2,1,2.545523832,0.004440717,0.056865432,43.6747,0.0056,4719.4,4776.035,82.523186,2.8444,2.4886584,0.036297906,0.14704,0.14747845,0.005847599,0.0076376,-0.025853401,0.005944389,0.14585,-0.0133,0.30456,-0.31786,75.49452912
4669400,2M19420788+3947570,1,1,1,2.545562169,0.004198876,-0.002900231,44.5892,0.0044,4528.6,4617.8496,80.24517,2.7505,2.5484624,0.059600305,-0.097739,-0.09730055,0.006417259,0.074453,0.040962003,0.006639567,-0.097739,0.058944,0.11358,-0.054636,-91.4083937
7128999,2M19400380+4236529,2,2,1,2.545617115,0.004978964,0.071291015,43.4463,0.0056,4771.2,4827.971,97.65417,2.8259,2.4743261,0.04054974,0.0031829,0.00362135,0.008227007,0.058151,0.024659999,0.008033417,0.0031829,0.10814,0.19529,-0.08715,147.2527228
11084022,2M19271652+4839094,1,1,1,2.545744845,0.004190396,-0.043839755,44.3342,0.0044,4584.7,4664.051,80.83999,2.7989,2.5895846,0.05906215,-0.018529,-0.01809055,0.006202036,0.01658,-0.016911,0.006387347,-0.018529,-0.054541,0.28788,-0.342421,-126.1099719
4949473,2M19515784+4004343,2,2,1,2.545784605,0.004374122,0.036127605,44.05,0.0056,4644.9,4704.7656,79.53418,2.8707,2.509657,0.03303179,0.27378,0.27421844,0.00539811,0.0043823,-0.0291087,0.005399081,0.27378,-0.0091363,0.32626,-0.3353963,39.82794831
11146260,2M19430850+4842493,1,2,1,2.545786983,0.004521029,0.133338983,44.0887,0.0044,4636.8,4707.5522,89.712975,2.7399,2.412448,0.03503736,0.041121,0.04155945,0.007254052,0.045966,0.012474999,0.007153025,0.041564,-0.028705,0.2603,-0.289005,6.385724989
9021464,2M19263451+4518050,2,2,1,2.545854695,0.011859642,0.026538695,42.9546,0.0261,4886.4,4937.976,90.17411,2.8825,2.519316,0.04525646,-0.18814,-0.18770155,0.007299576,0.062351,0.028859999,0.007682636,-0.18814,-0.034812,0.21454,-0.249352,79.71116662
11287844,2M19062780+4903417,2,2,1,2.545868004,0.005224234,0.032381104,43.2324,0.0069,4824.1,4879.9053,97.287506,2.8754,2.5134869,0.04322531,-0.11788,-0.11744155,0.008349103,0.045888,0.012396999,0.0083732,-0.11788,0.061774,0.28114,-0.219366,66.39304698
8410818,2M18490094+4428209,2,2,1,2.545943126,0.004629317,0.017658126,42.9427,0.0056,4891.1,4943.285,90.58516,2.8933,2.528285,0.045683097,-0.21515,-0.21471155,0.007413488,0.039377,0.005886,0.007824277,-0.21515,0.050872,0.12921,-0.078338,126.3147288
8949818,2M19224778+4512376,1,1,1,2.546116939,0.004193036,-0.008775861,44.9399,0.0044,4469.6,4563.6016,79.16232,2.7523,2.5548928,0.059346434,-0.13122,-0.13078155,0.006503898,0.18285,0.149359,0.006716308,-0.13122,0.15123,0.13375,0.01748,-142.0157413
7294715,2M19414675+4248424,2,2,1,2.546132957,0.004434287,0.077589657,43.2024,0.0051,4836.7,4887.6226,87.30931,2.8183,2.4685433,0.041996006,-0.037875,-0.03743655,0.006644581,0.030305,-0.003186001,0.006889932,-0.037875,-0.047821,0.21991,-0.267731,132.3866102
6841449,2M18544891+4220482,1,1,1,2.546172691,0.004252202,0.016033291,44.3963,0.0044,4580.9,4668.224,82.42766,2.7211,2.5301394,0.06196374,-0.19473,-0.19429155,0.006778254,0.076088,0.042596996,0.007117033,-0.19473,0.025148,0.1669,-0.141752,-101.3923653
10001440,2M19083023+4659573,1,1,1,2.546193204,0.004856123,0.080901204,44.2106,0.0044,4619.9,4721.9844,98.12425,2.6028,2.465292,0.068419434,-0.64591,-0.6454716,0.010527656,0.28721,0.25371897,0.01112864,-0.65039,0.10204,-0.032373,0.134413,-108.0612235
3437742,2M19190977+3834098,1,2,1,2.546196535,0.00534384,0.116495935,43.7336,0.0044,4721.3,4801.3584,111.65935,2.765,2.4297006,0.04272106,-0.40605,-0.40561154,0.012070512,0.1052,0.071709,0.011825025,-0.40605,0.13419,-0.010325,0.144515,13.67536034
7366321,2M19313409+4255245,2,2,1,2.546219188,0.004607705,-0.023952812,43.0334,0.0056,4876.7,4928.648,89.73,2.9419,2.570172,0.04469501,-0.17049,-0.17005154,0.007208264,0.073546,0.040055,0.007574879,-0.17049,-0.063942,0.22089,-0.284832,33.14413088
10864711,2M19331464+4816148,1,1,1,2.546300586,0.004200475,0.031594486,44.5423,0.0044,4553.6,4639.091,80.65329,2.7214,2.5147061,0.059611518,-0.077704,-0.077265546,0.006367501,0.07304,0.039549,0.00658665,-0.077704,0.023016,0.19363,-0.170614,-81.95363355
3661266,2M19411010+3847127,1,1,1,2.54645019,0.005065104,0.01405979,44.2708,0.0044,4612.8,4694.358,102.54845,2.7293,2.5323904,0.05754018,-0.14648,-0.14604154,0.009927072,0.045045,0.011553999,0.009502305,-0.14648,0.0057344,0.18318,-0.1774456,-63.1826552
12121377,2M19470288+5040101,2,2,1,2.54645848,0.004555445,0.06279948,43.3844,0.0056,4803.4,4860.8936,87.09268,2.838,2.483659,0.04114456,-0.10116,-0.100721546,0.006787469,0.033741,0.000250001,0.007092786,-0.094342,-0.039949,0.18178,-0.221729,76.48723674
8223014,2M19104678+4408470,1,1,1,2.546495334,0.004885625,0.057439034,44.6162,0.0044,4542.6,4626.4346,96.83602,2.706,2.4890563,0.054859202,-0.0090818,-0.00864335,0.008833494,0.056299,0.022808,0.008359026,-0.0090818,0.049635,0.24729,-0.197655,-60.55266454
4067687,2M19365558+3911312,2,2,1,2.546562614,0.004803588,0.060017614,43.5931,0.0069,4759.8,4814.4917,84.146835,2.8417,2.486545,0.038171303,0.08278,0.083218455,0.006104639,0.028176,-0.005315,0.006252176,0.08278,0.0072625,0.25531,-0.2480475,108.5721348
3954671,2M19262845+3903096,1,1,1,2.546717747,0.004552047,-0.111129253,44.407,0.0044,4590.2,4661.434,89.581955,2.8844,2.657847,0.05421017,0.1564,0.15683845,0.007129349,-0.0039894,-0.0374804,0.006849389,0.1564,-0.047367,0.1722,-0.219567,-38.46048668
10014914,2M19325121+4654090,2,2,1,2.546841975,0.004535321,0.042764575,43.4164,0.0056,4804.8,4859.595,86.527405,2.8638,2.5040774,0.040760744,-0.041844,-0.041405547,0.006589261,0.032283,-0.001208,0.006840283,-0.043034,-0.0072863,0.18618,-0.1934663,98.0943251
11197853,2M19412213+4851221,1,1,1,2.547000638,0.004348561,0.003092738,44.2876,0.0048,4621,4703.8745,83.460556,2.7334,2.5439079,0.062620334,-0.19954,-0.19910155,0.006834219,0.021733,-0.011758,0.007196492,-0.20529,-0.0035598,0.091604,-0.0951638,-42.51393196
5112730,2M19412147+4013573,2,2,1,2.547145429,0.004359292,0.037975829,43.6269,0.0051,4765.2,4818.5474,84.116585,2.8701,2.5091696,0.03825317,0.099572,0.100010455,0.006061958,0.028718,-0.004773,0.006196875,0.099572,0.010215,0.24671,-0.236495,110.613563
7905696,2M19460178+4337388,1,1,1,2.547469999,0.004149798,0.026137299,44.5778,0.0044,4570.9,4647.5054,79.559364,2.7479,2.5213327,0.05723913,0.083167,0.08360545,0.005880202,0.037165,0.003674001,0.005982327,0.083167,0.0063813,0.36215,-0.3557687,-66.77665886
9837287,2M19373498+4639404,1,1,1,2.54781758,0.004520729,-0.07115372,44.2229,0.0044,4652,4730.998,90.15244,2.8044,2.6189713,0.061598398,-0.19305,-0.19261155,0.007787829,0.060968,0.027477,0.007975671,-0.1982,0.028049,0.15088,-0.122831,-62.24267703
7207251,2M19353131+4243452,2,2,1,2.547843763,0.007663391,-0.021795937,43.7619,0.0155,4751.1,4806.4824,83.85676,2.9413,2.5696397,0.037803262,0.090261,0.09069945,0.006067187,0.0061758,-0.0273152,0.006208528,0.090261,-0.050143,0.2018,-0.251943,47.0992804
11087103,2M19332072+4837442,1,1,1,2.547863675,0.004330678,0.028919875,45.0963,0.0044,4474.5,4575.9834,82.677895,2.6965,2.5189438,0.061941527,-0.30625,-0.30581155,0.007401377,0.25642,0.22292899,0.007727773,-0.30625,0.14884,0.10071,0.04813,-180.9039449
6373278,2M19383369+4147300,2,2,1,2.547964477,0.004756622,0.055922477,43.9348,0.0069,4716.4,4771.616,82.0528,2.8487,2.492042,0.035924513,0.18837,0.18880846,0.00572221,0.02111,-0.012381,0.005789999,0.18837,0.0051973,0.29787,-0.2926727,96.98782972
7416430,2M18422271+4305338,2,2,1,2.54805881,0.005295867,0.05924231,43.7316,0.0069,4762.4,4816.655,97.99562,2.8446,2.4888165,0.039774075,0.085941,0.08637945,0.008105069,0.028326,-0.005165001,0.007790893,0.085941,0.01693,0.29101,-0.27408,101.8176383
4155520,2M19242053+3914483,2,2,1,2.548075334,0.004835879,0.030488334,43.563,0.0069,4799.7,4852.3086,85.74325,2.8804,2.517587,0.040088557,0.023162,0.02360045,0.006365565,0.044152,0.010660999,0.006561,0.023162,-0.02838,0.25279,-0.28117,86.11064022
8813727,2M19193567+4505212,2,2,1,2.548081513,0.00454793,-0.009506487,43.2139,0.0056,4877.7,4922.242,87.98695,2.9276,2.557588,0.043381,2.46E-05,0.000463007,0.006613742,0.02585,-0.007641001,0.006819391,2.46E-05,-0.051371,0.24754,-0.298911,120.3802743
7032190,2M19252144+4232507,2,2,1,2.548143817,0.004624671,-0.045279183,43.7108,0.0056,4768.8,4821.988,88.23905,2.9677,2.593423,0.038886894,0.093521,0.09395945,0.006634712,0.036658,0.003167,0.006658365,0.093521,-0.011224,0.30459,-0.315814,28.9933282
4755614,2M19370197+3952092,2,2,1,2.54871292,0.004830678,0.08596652,43.7594,0.0069,4770.7,4827.288,85.15148,2.8106,2.4627464,0.039090823,0.0088286,0.00926705,0.006357202,0.011028,-0.022463001,0.006564464,0.0088286,0.016261,0.13731,-0.121049,145.8608159
5213512,2M19523352+4019458,2,2,1,2.54872557,0.004854978,0.01607847,42.9296,0.0056,4957.2,5006.508,97.91374,2.8985,2.5326471,0.050248247,-0.32734,-0.32690156,0.00877298,0.058713,0.025222,0.009165486,-0.32734,-0.002277,0.24808,-0.250357,73.25770671
4281362,2M19434580+3918086,2,2,1,2.548753574,0.004744399,0.023138874,44.0605,0.0069,4706.6,4761.6846,81.53147,2.8901,2.5256147,0.035398293,0.21807,0.21850845,0.005623713,0.014283,-0.019208001,0.005670572,0.21807,0.028746,0.29082,-0.262074,89.75821544
8506096,2M19425300+4434338,2,2,1,2.548910865,0.00490116,0.002145565,43.7688,0.0056,4773,4826.6943,95.603485,2.9151,2.5467653,0.03998659,0.070271,0.07070945,0.007751392,0.044142,0.010651,0.007556254,0.070271,0.022399,0.25354,-0.231141,81.13385794
6865501,2M19300892+4223533,1,1,1,2.548947433,0.00430647,-0.083384867,44.5575,0.0044,4606.3,4685.3774,84.061775,2.8322,2.6323323,0.059716813,-0.070799,-0.07036055,0.006713458,0.058231,0.02474,0.006887045,-0.070799,0.012657,0.19784,-0.185183,-92.30917208
4284281,2M19460242+3920092,1,1,1,2.548955586,0.004152198,-0.037435414,44.5448,0.0044,4609.1,4679.9404,80.173836,2.8126,2.586391,0.05724766,0.11428,0.11471845,0.005818151,0.011056,-0.022435,0.005912862,0.11428,-0.038826,0.29455,-0.333376,-41.12177269
4070891,2M19395992+3909377,1,2,1,2.549012551,0.004340085,0.146227251,43.8766,0.0044,4751.8,4822.006,87.35979,2.7254,2.4027853,0.040287577,-0.25841,-0.25797155,0.007241703,0.057295,0.023803998,0.007703156,-0.25841,-0.031817,0.16455,-0.196367,16.49382926
3543887,2M19245554+3837135,1,1,1,2.549263604,0.004950339,-0.007598296,44.5315,0.0044,4618.4,4700.706,99.94242,2.7481,2.5568619,0.05871691,-0.17918,-0.17874154,0.009528653,0.091085,0.057594,0.009276273,-0.17918,0.060503,0.062817,-0.002314,-21.41108238
8018464,2M19111413+4348334,1,1,1,2.549302857,0.004368336,-0.040487043,44.1247,0.0044,4704.8,4785.768,87.40842,2.7533,2.5897899,0.06715762,-0.38252,-0.38208154,0.007622264,0.09105,0.057559,0.008215865,-0.38252,0.084255,0.10584,-0.021585,-44.17718438
7382407,2M19482119+4257211,1,1,1,2.549337041,0.004189677,-0.011948259,44.4808,0.0042,4630.5,4707.0703,82.515114,2.765,2.5612853,0.06067616,-0.077865,-0.077426545,0.00643543,0.042735,0.009243999,0.006688701,-0.077865,-0.048064,0.26917,-0.317234,-81.59001085
12067001,2M19370988+5035030,2,2,1,2.549402869,0.004650028,0.013464569,43.1168,0.0056,4929.6,4977.965,91.787834,2.9024,2.5359383,0.047530275,-0.23033,-0.22989155,0.007586392,0.040172,0.006680999,0.008003571,-0.23157,-0.053155,0.19945,-0.252605,94.05708147
5392657,2M19560675+4035100,1,1,1,2.549469346,0.003996922,-0.023708454,45.1314,0.0042,4500.7,4574.274,75.57631,2.8292,2.5731778,0.052385658,0.34472,0.34515846,0.005117283,-0.0030811,-0.0365721,0.005027937,0.34472,-0.051874,0.40326,-0.455134,-89.52106024
10792801,2M19201496+4811546,1,1,1,2.549491118,0.005123039,-0.124101482,44.3099,0.0044,4669.6,4744.9834,105.049614,2.8599,2.6735926,0.058341194,-0.15629,-0.15585154,0.010193435,0.060277,0.026786,0.009767464,-0.15629,0.015547,0.17261,-0.157063,-76.06868395
4275434,2M19384992+3922582,2,2,1,2.549573826,0.004528332,0.008882426,43.684,0.0056,4806.2,4859.9062,86.34448,2.908,2.5406914,0.040656,-0.020168,-0.01972955,0.006520097,0.012886,-0.020605002,0.006752051,-0.020168,0.023948,0.1279,-0.103952,119.467618
9172261,2M19513712+4534586,1,1,1,2.549634147,0.004616903,0.066851147,44.7179,0.0053,4587.8,4677.7026,87.090065,2.6666,2.482783,0.062563285,-0.27379,-0.27335155,0.007664129,0.12624,0.092749,0.007975691,-0.27379,0.069098,0.041759,0.027339,-42.63732546
9596869,2M19405841+4617167,1,1,1,2.549679232,0.004508554,-0.015033968,44.6278,0.0044,4607.3,4681.604,88.91611,2.7828,2.5647132,0.056708112,0.038144,0.03858245,0.007223394,0.034646,0.001155,0.007116022,0.038279,-0.028053,0.32413,-0.352183,-65.40622597
5112373,2M19410858+4013299,2,2,1,2.549721047,0.004359629,0.064425547,43.9524,0.0051,4750.9,4806.5884,83.91663,2.8401,2.4852955,0.037841227,0.083642,0.08408045,0.006087254,0.013703,-0.019788,0.006233645,0.083642,-0.022341,0.27258,-0.294921,84.23717211
5791135,2M19273103+4104518,2,2,1,2.54981634,0.004391447,-0.06202076,44.0344,0.0056,4735.3,4782.998,81.32262,2.9876,2.6118371,0.03576744,0.31291,0.31334844,0.005397217,0.003162,-0.030329,0.005387431,0.31291,-0.0059071,0.29307,-0.2989771,97.76597983
10428124,2M19580992+4731218,2,2,1,2.549874469,0.004850759,0.058857469,43.7671,0.0069,4794.6,4850.011,86.132256,2.8474,2.491017,0.04026743,-0.028548,-0.02810955,0.006524476,0.022018,-0.011473,0.006763983,-0.028548,-0.0017325,0.2365,-0.2382325,89.30097272
2572089,2M19222821+3752242,2,2,1,2.549879408,0.005547526,-0.062331792,43.4833,0.0056,4857.5,4900.188,113.89301,2.988,2.6122112,0.04488112,0.098257,0.09869545,0.010459845,0.033697,0.000206001,0.009522734,0.098257,0.02456,0.31308,-0.28852,118.5387733
9845795,2M19492354+4641424,2,2,1,2.550192462,0.004574812,0.014423762,43.5057,0.0056,4859.5,4910.274,88.50364,2.9022,2.5357687,0.043379314,-0.096328,-0.095889546,0.006898917,0.038956,0.005465001,0.007195102,-0.096328,0.039962,0.13871,-0.098748,140.5977124
6764900,2M19103555+4212290,1,1,1,2.550529353,0.004669652,0.107564353,45.0276,0.0053,4543.6,4648.894,87.87727,2.5985,2.442965,0.066315256,-0.51379,-0.51335156,0.008516925,0.22382,0.190329,0.009096364,-0.51379,0.11349,0.022081,0.091409,-143.6557535
9954248,2M19321977+4652271,1,1,1,2.550539556,0.004254456,-0.037486744,44.9555,0.0044,4558.4,4649.5566,82.152985,2.7717,2.5880263,0.062134117,-0.22328,-0.22284155,0.006858772,0.082554,0.049062997,0.007213109,-0.21759,0.067884,0.12234,-0.054456,-135.5920039
11957092,2M19114668+5023311,2,2,1,2.550576703,0.004871047,0.085729903,43.8297,0.0069,4796.4,4854.198,86.79166,2.8134,2.4648468,0.040781908,-0.089286,-0.08884755,0.006732202,0.055915,0.022424001,0.007026441,-0.089286,-0.045302,0.24476,-0.290062,61.68487174
5371173,2M19370719+4035219,1,1,1,2.55062532,0.004338666,0.04086442,45.1066,0.0044,4529.7,4635.1855,83.94085,2.6658,2.5097609,0.066286966,-0.48051,-0.48007154,0.007792387,0.24991,0.216419,0.008413406,-0.48051,0.13177,0.045099,0.086671,-180.1677509
7044886,2M19401435+4235174,2,2,1,2.55066078,0.004411123,-0.00309852,44.0787,0.0056,4744.2,4790.522,81.97959,2.9232,2.5537593,0.03608058,0.32094,0.32137844,0.00545202,0.033071,-0.00042,0.005423361,0.32094,0.036614,0.43882,-0.402206,109.3116954
4918371,2M19203334+4003556,1,1,1,2.550665704,0.004491032,0.105543504,44.8218,0.0044,4588.3,4670.9717,88.290184,2.6524,2.4451222,0.059103355,-0.10599,-0.10555155,0.007489775,0.057879,0.024388,0.007546045,-0.10599,-0.024427,0.22614,-0.250567,-51.50751722
5525400,2M19170296+4043070,1,1,1,2.550897116,0.004315543,-0.037609384,44.2898,0.0044,4704.2,4777.8696,85.9478,2.7738,2.5885065,0.06394625,-0.21016,-0.20972155,0.007028776,0.075145,0.041654,0.007421708,-0.21016,-0.0038853,0.19018,-0.1940653,-33.4412252
5524119,2M19152105+4047153,2,2,1,2.551007008,0.004895814,-0.055512492,43.2825,0.0056,4928.2,4965.382,98.20701,2.9819,2.6065195,0.0464157,0.035058,0.03549645,0.007976292,0.049973,0.016482,0.007842161,0.035058,0.072956,0.32543,-0.252474,174.5861036
10586902,2M19031115+4753540,1,1,1,2.551084078,0.00439677,-0.023537922,44.8606,0.0044,4589.2,4682.3,86.2121,2.7429,2.574622,0.06436241,-0.35237,-0.35193154,0.007688089,0.12703,0.093539,0.008137843,-0.35237,0.11808,0.061669,0.056411,-111.434506
7108236,2M19150052+4239229,2,2,1,2.551187572,0.005137864,0.001667272,44.7583,0.0069,4612.4,4668.533,90.75637,2.9183,2.5495203,0.03234465,0.44935,0.44978845,0.006652345,0.014029,-0.019462,0.006090825,0.44935,-0.013878,0.4041,-0.417978,37.36442725
5597397,2M18523609+4052091,1,1,1,2.551244426,0.004285673,0.009777926,45.1162,0.0044,4540.7,4638.32,82.71291,2.7151,2.5414665,0.06367594,-0.32639,-0.32595155,0.007213835,0.22174,0.188249,0.00766345,-0.32639,0.15417,0.052806,0.101364,-115.8163185
5304582,2M19550411+4025062,2,2,1,2.551326038,0.004502516,0.059599138,43.9572,0.0056,4785.1,4839.001,85.27899,2.8483,2.4917269,0.039464362,0.032579,0.033017453,0.00630739,0.028685,-0.004806001,0.006495306,0.032579,-0.018251,0.26612,-0.284371,92.70972494
9392274,2M19032171+4559100,1,1,1,2.551328141,0.004224475,0.021618141,44.8526,0.0044,4596,4677.641,81.9134,2.7323,2.52971,0.060614668,-0.10279,-0.10235155,0.006482648,0.036202,0.002710998,0.006743894,-0.10177,0.024509,0.19085,-0.166341,-55.54811198
8952278,2M19262242+4515076,1,1,1,2.551423016,0.004673818,-0.014175484,44.951,0.0044,4577.9,4664.425,92.568184,2.7577,2.5655985,0.059167195,-0.16788,-0.16744155,0.008367449,0.059717,0.026225999,0.008332113,-0.16788,0.019027,0.14163,-0.122603,-104.6520049
10907196,2M18583782+4822494,2,2,1,2.551445321,0.004562057,0.039183421,43.7522,0.0056,4832.7,4886.2646,87.72613,2.8739,2.5122619,0.042222034,-0.088817,-0.08837855,0.006809253,0.032769,-0.000722002,0.00710152,-0.088817,-0.020206,0.15165,-0.171856,106.9983047
4455785,2M19161976+3935170,2,2,1,2.551546898,0.004639795,-0.016764102,43.2977,0.0056,4937,4982.9497,91.59934,2.9398,2.568311,0.04755495,-0.19394,-0.19350155,0.007470774,0.06843,0.034939,0.007846156,-0.19394,0.015059,0.22755,-0.212491,108.9762959
4056014,2M19245972+3911026,2,2,1,2.551689981,0.005039148,0.020388281,44.4758,0.0069,4682,4734.534,89.33012,2.8969,2.5313017,0.03479626,0.34454,0.34497845,0.006485959,0.00071824,-0.03277276,0.006148547,0.34454,0.042887,0.267,-0.224113,136.7874533
