KEPLER_INT,2MASS_ID
10658499,2M19152932+4757437
10658641,2M19154438+4754415
10658726,2M19155243+4755537
10658748,2M19155436+4754093
10658947,2M19161634+4758237
10659100,2M19163213+4758113
10659313,2M19165346+4754500
10659624,2M19172794+4755258
10659654,2M19173111+4758120
10659842,2M19174620+4756287
10661712,2M19210484+4757223
10661783,2M19211161+4758430
10662321,2M19220347+4759065
10662595,2M19223167+4758596
10662618,2M19223388+4757199
10663042,2M19231877+4755115
10663785,2M19243479+4759064
10663892,2M19244510+4758538
10664336,2M19252878+4755548
10664514,2M19254500+4754504
10664737,2M19260588+4754252
10664975,2M19262849+4758116
10665179,2M19264382+4759570
10665183,2M19264425+4757069
10665518,2M19271587+4756029
10665619,2M19272650+4758468
10665652,2M19272933+4759272
10665957,2M19275538+4758490
10666510,2M19285043+4756444
10666592,2M19285935+4758102
10666932,2M19293261+4755575
10667309,2M19300813+4755500
10667832,2M19305931+4757412
10667886,2M19310537+4759206
10667966,2M19311324+4758559
10668065,2M19312090+4759077
10668145,2M19312917+4759166
10668310,2M19314749+4759148
10668443,2M19320112+4755406
10668914,2M19324818+4758160
10669123,2M19330736+4756368
10669234,2M19331770+4756359
10669568,2M19335097+4757481
10669590,2M19335371+4758002
10669671,2M19335951+4755406
10669672,2M19335958+4754013
10669807,2M19341094+4759211
10669876,2M19341754+4756048
10670371,2M19350588+4754151
10670445,2M19351387+4754495
10670457,2M19351483+4758531
10675052,2M19420737+4755072
10675198,2M19421971+4755219
10675230,2M19422229+4755248
10675916,2M19431845+4754214
10675935,2M19432025+4757572
10676011,2M19432613+4756466
10676014,2M19432625+4756222
10676608,2M19441380+4755435
10677047,2M19444375+4754491
10677809,2M19454196+4754547
10677831,2M19454417+4758479
10678016,2M19455815+4759527
10678491,2M19463150+4754465
10678590,2M19463894+4757398
10678779,2M19465149+4756160
10679090,2M19471294+4758163
10679246,2M19472281+4758209
10679259,2M19472471+4757350
10679466,2M19474101+4758365
10679502,2M19474414+4756508
10679763,2M19480336+4754577
10679880,2M19481231+4758243
10680055,2M19482448+4757291
10680199,2M19483468+4756331
10681303,2M19494853+4755376
10681464,2M19495932+4759287
10681470,2M19495950+4754145
10681550,2M19500622+4755291
10681717,2M19501736+4758093
10682183,2M19504990+4756418
10682816,2M19513225+4757043
10683016,2M19514510+4759188
10683330,2M19520867+4756501
10683377,2M19521257+4758538
10683647,2M19523217+4758463
10683738,2M19523830+4758294
10683905,2M19525039+4756455
10684239,2M19531357+4755348
10684286,2M19531671+4757529
10684584,2M19533654+4754563
10684837,2M19535439+4756543
10684843,2M19535451+4755004
10685015,2M19540695+4757220
10685240,2M19542232+4755228
10685283,2M19542487+4759482
10685630,2M19544878+4757032
10685764,2M19545811+4756430
10685794,2M19545990+4758492
10685892,2M19550617+4754033
10686082,2M19551998+4755179
10686479,2M19554455+4754531
10686930,2M19561813+4755148
10687245,2M19563935+4759441
10687468,2M19565541+4756181
10687572,2M19570183+4755016
10687625,2M19570580+4756250
10709020,2M18435865+4801241
10709049,2M18440145+4803376
10709102,2M18440789+4802582
10709629,2M18451871+4805189
10709676,2M18452573+4803151
10709704,2M18452896+4804066
10709756,2M18453530+4801008
10709799,2M18454285+4800452
10709834,2M18454750+4804570
10710365,2M18465081+4801232
10711145,2M18483913+4804360
10711154,2M18484092+4802514
10711473,2M18492088+4801058
10711484,2M18492281+4804063
10711607,2M18494098+4805562
10711922,2M18502510+4801196
10711938,2M18502740+4801118
10712276,2M18511257+4801563
10712632,2M18520098+4800518
10712891,2M18523215+4800426
10713157,2M18530802+4801540
10713355,2M18533579+4803385
10713398,2M18534242+4802258
10713527,2M18535754+4803072
10713618,2M18540821+4803592
10714051,2M18550574+4800415
10714245,2M18553366+4804395
10714540,2M18561271+4800361
10716296,2M18595209+4800118
10716412,2M19000661+4805288
10717090,2M19013507+4805460
10717091,2M19013516+4803524
10717638,2M19024476+4800324
10718491,2M19043294+4803072
10718832,2M19051688+4805592
10718902,2M19052737+4804518
10718976,2M19053928+4800396
10721710,2M19112663+4800339
10721900,2M19115116+4804232
10722067,2M19121112+4802393
10722175,2M19122333+4803442
10722295,2M19123688+4800214
10722417,2M19124920+4805050
10722485,2M19125585+4800078
10722495,2M19125736+4802452
10722785,2M19132887+4805231
10722949,2M19134601+4805202
10722954,2M19134629+4803420
10723367,2M19142829+4805542
10723388,2M19143140+4801082
10723531,2M19144748+4800100
10723618,2M19145726+4805510
10723750,2M19151032+4802248
10723766,2M19151150+4805105
10723938,2M19153029+4804054
10724027,2M19153988+4802041
10724041,2M19154095+4805070
10724086,2M19154737+4802448
10724168,2M19155790+4803140
10724193,2M19155952+4805256
10724279,2M19161040+4802539
10724369,2M19162007+4801052
10724620,2M19164536+4803141
10724634,2M19164624+4801099
10724735,2M19165659+4803155
10724828,2M19170669+4803566
10725005,2M19172702+4803064
10725108,2M19173496+4801572
10726810,2M19202673+4805430
10727178,2M19210327+4804160
10727457,2M19212642+4802564
10727726,2M19215228+4804510
10727789,2M19215836+4800588
10727922,2M19221057+4802481
10727953,2M19221394+4801408
10727973,2M19221650+4803104
10728179,2M19223498+4805343
10728467,2M19230605+4805245
10728551,2M19231404+4801553
10728600,2M19231946+4805183
10728715,2M19232815+4802377
10729645,2M19245291+4802048
10730228,2M19255182+4802520
10730571,2M19262513+4805274
10730618,2M19263048+4805348
10730649,2M19263277+4803119
10731424,2M19274482+4803552
10731596,2M19275928+4803085
10731839,2M19282167+4801350
10731856,2M19282318+4804509
10732050,2M19284276+4800406
10732086,2M19284619+4802316
10732098,2M19284730+4802154
10732526,2M19293058+4805143
10733521,2M19310334+4803202
10733897,2M19314334+4805497
10733985,2M19315199+4802117
10734098,2M19320249+4805504
10734126,2M19320506+4805205
10734179,2M19321006+4803006
10734241,2M19321576+4803567
10734425,2M19323353+4801285
10734598,2M19325095+4803039
10735027,2M19333151+4802563
10735077,2M19333656+4803151
10735250,2M19335157+4802331
10735422,2M19340462+4803202
10735519,2M19341376+4802302
10735575,2M19341894+4800216
10735757,2M19343702+4802596
10735926,2M19345257+4804280
10736390,2M19353947+4805008
10736489,2M19354742+4803549
10736562,2M19355315+4804366
10741623,2M19430250+4800069
10742066,2M19433308+4805046
10742112,2M19433625+4800235
10742447,2M19440075+4800542
10742794,2M19442946+4800415
10742965,2M19444314+4804329
10743092,2M19445265+4805136
10743195,2M19450048+4804505
10743331,2M19451068+4800580
10743515,2M19452640+4802189
10743686,2M19453916+4804189
10743887,2M19455359+4804462
10744246,2M19462065+4801071
10744641,2M19464911+4803392
10744686,2M19465251+4804261
10745115,2M19471852+4802445
10745242,2M19472686+4802324
10745554,2M19474735+4800540
10745616,2M19475151+4805286
10745775,2M19480076+4804497
10745814,2M19480393+4800285
10746111,2M19482421+4805334
10746881,2M19491521+4804021
10747044,2M19492618+4803404
10747240,2M19493873+4803407
10747862,2M19501796+4802596
10748390,2M19505021+4804508
10748508,2M19505813+4805365
10748810,2M19511718+4801117
10748902,2M19512279+4804598
10748981,2M19512734+4804542
10749112,2M19513511+4804007
10749235,2M19514212+4801493
10749722,2M19521398+4802008
10749954,2M19522818+4804502
10750173,2M19524383+4804496
10750227,2M19524616+4805207
10750658,2M19531398+4801402
10750730,2M19531870+4802536
10750867,2M19532614+4802310
10751237,2M19534745+4800580
10751494,2M19540353+4804517
10751546,2M19540702+4803026
10751671,2M19541411+4804268
10751960,2M19542939+4803091
10752223,2M19544341+4800438
10752337,2M19545070+4800270
10752815,2M19551972+4800568
10752913,2M19552557+4805354
10752915,2M19552566+4805590
10753165,2M19554234+4802168
10753181,2M19554334+4804200
10753394,2M19555743+4804378
10753840,2M19562594+4804234
10753962,2M19563508+4801004
10754090,2M19564553+4802486
10775536,2M18442456+4806566
10775669,2M18444123+4811144
10775748,2M18445125+4806250
10775968,2M18451557+4806565
10776009,2M18452196+4807125
10776256,2M18455623+4806494
10776564,2M18463567+4811494
10776624,2M18464309+4806345
10776711,2M18465282+4808504
10776854,2M18471312+4811541
10777009,2M18473823+4810455
10777098,2M18475055+4808509
10777127,2M18475326+4806180
10777589,2M18485649+4809588
10777782,2M18492438+4810596
10777816,2M18493004+4808458
10777903,2M18494042+4807139
10778169,2M18501195+4809327
10778298,2M18502833+4809409
10778487,2M18505789+4806013
10778969,2M18515439+4809330
10779177,2M18522037+4811460
10779358,2M18524501+4809243
10779479,2M18530187+4808096
10779537,2M18530978+4811090
10780014,2M18541079+4808420
10780632,2M18554532+4808208
10782487,2M18595460+4808070
10782908,2M19005230+4806176
10783081,2M19011340+4810359
10783198,2M19012664+4811546
10783631,2M19022731+4808344
10783964,2M19031476+4807512
10784013,2M19031936+4809465
10784221,2M19034581+4811048
10784425,2M19040844+4811026
10784996,2M19052717+4809030
10785365,2M19061476+4807056
10785374,2M19061596+4807029
10785390,2M19061769+4811550
10785446,2M19062705+4811320
10785623,2M19065207+4809174
10788166,2M19120952+4807364
10788451,2M19123780+4808154
10788461,2M19123900+4809545
10788540,2M19124761+4807557
10788887,2M19132297+4811201
10789202,2M19135560+4807515
10789302,2M19140683+4811055
10789419,2M19141834+4810557
10789421,2M19141856+4807463
10789789,2M19145971+4806319
10789964,2M19151746+4806236
10790188,2M19154021+4810128
10790301,2M19155324+4808242
10790387,2M19160484+4807113
10790701,2M19163901+4807350
10792801,2M19201496+4811546
10792949,2M19202827+4811539
10793771,2M19213869+4809014
10793870,2M19214747+4806532
10793872,2M19214782+4807332
10793890,2M19215064+4810114
10794013,2M19220529+4810400
10794087,2M19221257+4807345
10794224,2M19222545+4808464
10794816,2M19232646+4806195
10794838,2M19232854+4806226
10794845,2M19232960+4806529
10795008,2M19234411+4811070
10796378,2M19255883+4809224
10796857,2M19264357+4807193
10797526,2M19274936+4810363
10797849,2M19282068+4810571
10798647,2M19294671+4811050
10798734,2M19295475+4809102
10799049,2M19302514+4806472
10799530,2M19311194+4811228
10800303,2M19322257+4810555
10800478,2M19324052+4811304
10800641,2M19325798+4811002
10800643,2M19325828+4807464
10800915,2M19332365+4808114
10800931,2M19332493+4811416
10801038,2M19333448+4807437
10801063,2M19333700+4807422
10801138,2M19334307+4811413
10801273,2M19335498+4808147
10801714,2M19343984+4809524
10801738,2M19344199+4811304
10801794,2M19344701+4806508
10801985,2M19350451+4811397
10802444,2M19354561+4806047
10802568,2M19355590+4810000
10802837,2M19361964+4806379
10808253,2M19440810+4806044
10808339,2M19441432+4806003
10808345,2M19441470+4809180
10808557,2M19443255+4810114
10809164,2M19451822+4806096
10809277,2M19452660+4811406
10809293,2M19452835+4810465
10809457,2M19454018+4810074
10809499,2M19454282+4811325
10809505,2M19454341+4808054
10810140,2M19463126+4807090
10810211,2M19463637+4810345
10810628,2M19470491+4806518
10810869,2M19471965+4811176
10810905,2M19472187+4808403
10811515,2M19480229+4811093
10811659,2M19481204+4808108
10811720,2M19481664+4807140
10812516,2M19491136+4810216
10812547,2M19491319+4809250
10812828,2M19493031+4808446
10812837,2M19493046+4807352
10812870,2M19493316+4807135
10813238,2M19495818+4806343
10813264,2M19495963+4809084
10813492,2M19501408+4811554
10813626,2M19502352+4809514
10813660,2M19502568+4811563
10813670,2M19502618+4810440
10813811,2M19503707+4810350
10813862,2M19504048+4806541
10814091,2M19505691+4808380
10814711,2M19513891+4807463
10815014,2M19515972+4807118
10815065,2M19520255+4806035
10815204,2M19521130+4811355
10815379,2M19522223+4806161
10815461,2M19522832+4811435
10815462,2M19522832+4809584
10815604,2M19523675+4806221
10816214,2M19531723+4806297
10816301,2M19532314+4810355
10816700,2M19534721+4810164
10816748,2M19535103+4806154
10817319,2M19542800+4806062
10817440,2M19543643+4808352
10817647,2M19545273+4810439
10817660,2M19545379+4810101
10817734,2M19545851+4810164
10818544,2M19555121+4807594
10818824,2M19561105+4809533
10841541,2M18450441+4814149
10841623,2M18451580+4812173
10841636,2M18451732+4815472
10841730,2M18453340+4814462
10841864,2M18455078+4814073
10842208,2M18463743+4813488
10842231,2M18464037+4816449
10842919,2M18481697+4814176
10842924,2M18481796+4815373
10842958,2M18482140+4816442
10843181,2M18485130+4812206
10843350,2M18491740+4812243
10843855,2M18503360+4813070
10843965,2M18505290+4815322
10843970,2M18505360+4817506
10843982,2M18505657+4815573
10844074,2M18511077+4815429
10844288,2M18514396+4816380
10844882,2M18532179+4813198
10845640,2M18552043+4815125
10847321,2M18593933+4814098
10847449,2M18595697+4816038
10848050,2M19011937+4812418
10848332,2M19015533+4812084
10848618,2M19023097+4813496
10848737,2M19024553+4815088
10848891,2M19030913+4817286
10849000,2M19032016+4816427
10849073,2M19033044+4812256
10849499,2M19042591+4813575
10849541,2M19043241+4817060
10850420,2M19063541+4812212
10850440,2M19063803+4816156
10850763,2M19072181+4817211
10853654,2M19131801+4815196
10853817,2M19133565+4816507
10853891,2M19134546+4812261
10853959,2M19135296+4817066
10854403,2M19144468+4815235
10854546,2M19145999+4816378
10854555,2M19150117+4813343
10854564,2M19150161+4814442
10854598,2M19150506+4816577
10854680,2M19151416+4816332
10854768,2M19152526+4812307
10855200,2M19161380+4816366
10855344,2M19162990+4813197
10855512,2M19164892+4812041
10855545,2M19165215+4812155
10857462,2M19201664+4813486
10857496,2M19202134+4813373
10857519,2M19202447+4815040
10857579,2M19203078+4815427
10857623,2M19203434+4817042
10857639,2M19203669+4817461
10857750,2M19205031+4814515
10857953,2M19211543+4816325
10858331,2M19220109+4812396
10858520,2M19222264+4816144
10858675,2M19224038+4812166
10858780,2M19225371+4817014
10858868,2M19230389+4816252
10859058,2M19232147+4812197
10859600,2M19242375+4813475
10859687,2M19243350+4812571
10859779,2M19244413+4817090
10859941,2M19250055+4817509
10859999,2M19250661+4817085
10860017,2M19250860+4815371
10860146,2M19252279+4816429
10860155,2M19252398+4815464
10860202,2M19252971+4817309
10861311,2M19271908+4812115
10861387,2M19272861+4815030
10861649,2M19275835+4817378
10861893,2M19282449+4817149
10862300,2M19290936+4813443
10862612,2M19294090+4817495
10862889,2M19300829+4813304
10863535,2M19311327+4817412
10863834,2M19314474+4815170
10863940,2M19315445+4813349
10864215,2M19322054+4816430
10864324,2M19323253+4817246
10864433,2M19324319+4816417
10864656,2M19330772+4817092
10864696,2M19331180+4813383
10864711,2M19331464+4816148
10864755,2M19331951+4816249
10865371,2M19342546+4812080
10865707,2M19345863+4817011
10866328,2M19355155+4817128
10866415,2M19355962+4817304
10866545,2M19361245+4816333
10866694,2M19362512+4817342
10872868,2M19445931+4812415
10873010,2M19451115+4812380
10873176,2M19452640+4814259
10873227,2M19453037+4812426
10873280,2M19453451+4814078
10873344,2M19453953+4813253
10873444,2M19454826+4812241
10873579,2M19455893+4814360
10873826,2M19461717+4812150
10873856,2M19461965+4816184
10874337,2M19470023+4817065
10874820,2M19473601+4812241
10874822,2M19473618+4814065
10875849,2M19484906+4814419
10875966,2M19485757+4817446
10876039,2M19490289+4812266
10876156,2M19491154+4817064
10876186,2M19491311+4817469
10876469,2M19493481+4812340
10876687,2M19495161+4816156
10876854,2M19500311+4816155
10876938,2M19501001+4814373
10877432,2M19504779+4816290
10877915,2M19512387+4812456
10878084,2M19513742+4814538
10878121,2M19513982+4815012
10878583,2M19521608+4817559
10878816,2M19523336+4817303
10878851,2M19523538+4817414
10879372,2M19531271+4815435
10879440,2M19531746+4812510
10879742,2M19534251+4816044
10879812,2M19534851+4817241
10879850,2M19535089+4816015
10879853,2M19535106+4814272
10879898,2M19535457+4813468
10879976,2M19540010+4812348
10880104,2M19540916+4817228
10880887,2M19550497+4815565
10880910,2M19550730+4814430
10880958,2M19551232+4817344
10881028,2M19551720+4815100
10881149,2M19552590+4817247
10881317,2M19553943+4816047
10881810,2M19561757+4812225
10902738,2M18454699+4823015
10902770,2M18454999+4821281
10903016,2M18462587+4819529
10903031,2M18462786+4818245
10903222,2M18470259+4818484
10903247,2M18470805+4822177
10903291,2M18471556+4820444
10903467,2M18475173+4820002
10903807,2M18485190+4821147
10903874,2M18490224+4822195
10904031,2M18492639+4819501
10904269,2M18500490+4819441
10904343,2M18501707+4822470
10904376,2M18502203+4823465
10904520,2M18504877+4818414
10904761,2M18513282+4819483
10904866,2M18515349+4820516
10905043,2M18522909+4822412
10905139,2M18524493+4822549
10905276,2M18530966+4818513
10905415,2M18533297+4820145
10905746,2M18543080+4823277
10905767,2M18543419+4822018
10905911,2M18545899+4822242
10907188,2M18583715+4823371
10907196,2M18583782+4822494
10907312,2M18585821+4820413
10907410,2M18591190+4822500
10907438,2M18591512+4822033
10907954,2M19003703+4821478
10908111,2M19010283+4822583
10908196,2M19011490+4822069
10908262,2M19012502+4823156
10908322,2M19013362+4818334
10908344,2M19013729+4822407
10908442,2M19015304+4821150
10908631,2M19022122+4822144
10909094,2M19033001+4820170
10909336,2M19040379+4822409
10909503,2M19042854+4822268
10909629,2M19044560+4821333
10909724,2M19045646+4823256
10909933,2M19053355+4819312
10909967,2M19053872+4822450
10910197,2M19061403+4819335
10910310,2M19063348+4823066
10910523,2M19070716+4821188
10910541,2M19071126+4819099
10910674,2M19072960+4823496
10910802,2M19074810+4820421
10910839,2M19075397+4822585
10910840,2M19075434+4823196
10910889,2M19080097+4818597
10913610,2M19142346+4821041
10916554,2M19200012+4823477
10916563,2M19200201+4822236
10916867,2M19203948+4822058
10916978,2M19205283+4823142
10916980,2M19205299+4823427
10916996,2M19205506+4823501
10917433,2M19215162+4819560
10917535,2M19220611+4823141
10917912,2M19225450+4820364
10917950,2M19225902+4821143
10918214,2M19233075+4820300
10918580,2M19241166+4822279
10918731,2M19243350+4823327
10918763,2M19243885+4819534
10919239,2M19254517+4822238
10919333,2M19255568+4818551
10920182,2M19273617+4819099
10920273,2M19274576+4819454
10920447,2M19280495+4818276
10920471,2M19280776+4819279
10920681,2M19283472+4818255
10920690,2M19283533+4823595
10920746,2M19284360+4822321
10921183,2M19293196+4822407
10921258,2M19293977+4821193
10921270,2M19294140+4822468
10921388,2M19295484+4818090
10922092,2M19311099+4819453
10922167,2M19311901+4822074
10922608,2M19321108+4823457
10922622,2M19321308+4820349
10922821,2M19323498+4821380
10922836,2M19323609+4819143
10922840,2M19323629+4819561
10922935,2M19324570+4819317
10922936,2M19324577+4823185
10923629,2M19340034+4821592
10923960,2M19343359+4823093
10924002,2M19343829+4822588
10924400,2M19351820+4820396
10924652,2M19354337+4823165
10924672,2M19354480+4821392
10924961,2M19361557+4821068
10924978,2M19361743+4818092
10925002,2M19361976+4822371
10925104,2M19362914+4820582
10931578,2M19462509+4821073
10931849,2M19464783+4823143
10931902,2M19465394+4819264
10932270,2M19472391+4819239
10932336,2M19472924+4820342
10932891,2M19481263+4823475
10933112,2M19483083+4822396
10933244,2M19484170+4821071
10933384,2M19485410+4822558
10933533,2M19490387+4822284
10933549,2M19490575+4823397
10933748,2M19492156+4823294
10933775,2M19492331+4819133
10934241,2M19500038+4823061
10934586,2M19503330+4822093
10934588,2M19503337+4823249
10934653,2M19503955+4823090
10934758,2M19505004+4823478
10934927,2M19510589+4819248
10934929,2M19510631+4818491
10935248,2M19513467+4822392
10935377,2M19514641+4821348
10935437,2M19515201+4818452
10935595,2M19520582+4823484
10935662,2M19521181+4820366
10935753,2M19522189+4818570
10935853,2M19523172+4818406
10935928,2M19523928+4820222
10936217,2M19530444+4820218
10936814,2M19535355+4823527
10936833,2M19535560+4823354
10936984,2M19540805+4822531
10937071,2M19541607+4819014
10937131,2M19542039+4819521
10937322,2M19543567+4819024
10937597,2M19545751+4822418
10937672,2M19550321+4818413
10937701,2M19550505+4822346
10937722,2M19550623+4821281
10937782,2M19551034+4823194
10937936,2M19552320+4820307
10937954,2M19552508+4822598
10937956,2M19552516+4822497
10938166,2M19554343+4820550
10938167,2M19554347+4823414
10938204,2M19554659+4822010
10938379,2M19560325+4819257
10958709,2M18463233+4828419
10958826,2M18465003+4825535
10958931,2M18470796+4828290
10959285,2M18481109+4827413
10959335,2M18481965+4827147
10959362,2M18482584+4828027
10959460,2M18484259+4829083
10959566,2M18485943+4827005
10960289,2M18505906+4824235
10960400,2M18511959+4828191
10960424,2M18512405+4825443
10960750,2M18522875+4824141
10960783,2M18523367+4825062
10960798,2M18523663+4824137
10960993,2M18531582+4824175
10961247,2M18535573+4828548
10961321,2M18540884+4828528
10961390,2M18542185+4825379
10961587,2M18545207+4824061
10962686,2M18580405+4825480
10962723,2M18581077+4826360
10962775,2M18582020+4824064
10963065,2M18590868+4825236
10963918,2M19012040+4825040
10964183,2M19015746+4828432
10964223,2M19020463+4829303
10964318,2M19021941+4825124
10964344,2M19022173+4826468
10964584,2M19030356+4826449
10965206,2M19043306+4825465
10965536,2M19051949+4829071
10965541,2M19052033+4827148
10965983,2M19063010+4829088
10966212,2M19070750+4824150
10966241,2M19071222+4825381
10966458,2M19074692+4824360
10966480,2M19075094+4826034
10966634,2M19081457+4828175
10966950,2M19085757+4829059
10967057,2M19091437+4829407
10967119,2M19092325+4827388
10971801,2M19192374+4828274
10971860,2M19192936+4827375
10971893,2M19193254+4826125
10971974,2M19194172+4826099
10972252,2M19201427+4825463
10972288,2M19201937+4829246
10972469,2M19204445+4826213
10972507,2M19204991+4829539
10972627,2M19210591+4828339
10972717,2M19211863+4829483
10972830,2M19213589+4827570
10972858,2M19214046+4827580
10972860,2M19214075+4826173
10972873,2M19214232+4826361
10972981,2M19215941+4829560
10973397,2M19224908+4824154
10973652,2M19232165+4826599
10973854,2M19234712+4824408
10973873,2M19235040+4828508
10973903,2M19235413+4827261
10974053,2M19241190+4825515
10974202,2M19242939+4824237
10974360,2M19244904+4825239
10974630,2M19252158+4825327
10974873,2M19255217+4824325
10974969,2M19260161+4825204
10974984,2M19260438+4827087
10975126,2M19262015+4826071
10975635,2M19271736+4827325
10976252,2M19282788+4824008
10976343,2M19283972+4826191
10976412,2M19284914+4825043
10976504,2M19290060+4824442
10976775,2M19293406+4827187
10976842,2M19294317+4826493
10976896,2M19294972+4824581
10976930,2M19295433+4824378
10976959,2M19295714+4828110
10977040,2M19300624+4827339
10977146,2M19301703+4825592
10977404,2M19304336+4827001
10977468,2M19305188+4824480
10977629,2M19310988+4825470
10977751,2M19312483+4829152
10977859,2M19313799+4826330
10977979,2M19315225+4824305
10978008,2M19315528+4827299
10978085,2M19320395+4824539
10978581,2M19330361+4825350
10978644,2M19331043+4825340
10978646,2M19331066+4828075
10978699,2M19331707+4828586
10978737,2M19332069+4824208
10978857,2M19333407+4826068
10978872,2M19333588+4827425
10978898,2M19333849+4827222
10978916,2M19334069+4824509
10979053,2M19335497+4824077
10979181,2M19340806+4826481
10979258,2M19341789+4825156
10979438,2M19343725+4824311
10979742,2M19351228+4824311
10983401,2M19412188+4826466
10983462,2M19412820+4826127
10984090,2M19423569+4829440
10987386,2M19471319+4825576
10987401,2M19471424+4826071
10987439,2M19471820+4826361
10988009,2M19480824+4827377
10988568,2M19485561+4827538
10988654,2M19490139+4829552
10988708,2M19490756+4825198
10988876,2M19492084+4829253
10988898,2M19492345+4828480
10989210,2M19495042+4824502
10989345,2M19500313+4829405
10989358,2M19500417+4828029
10989622,2M19502817+4829505
10989776,2M19504300+4824112
10989780,2M19504382+4824568
10989954,2M19505958+4826426
10989961,2M19510013+4824006
10990113,2M19511302+4826463
10990178,2M19511943+4824235
10990243,2M19512571+4826333
10990267,2M19512745+4826467
10990438,2M19514448+4827401
10990544,2M19515243+4826440
10990704,2M19520713+4828435
10990806,2M19521735+4824128
10990861,2M19522345+4828039
10990885,2M19522533+4829317
10990965,2M19523122+4826509
10991239,2M19525663+4829543
10991248,2M19525703+4825128
10991271,2M19525961+4829298
10991377,2M19530949+4824258
10991398,2M19531082+4825315
10991579,2M19532801+4829023
10991673,2M19533719+4827429
10991769,2M19534628+4824459
10991798,2M19534864+4827337
10991892,2M19535708+4824384
10991989,2M19540650+4825069
10992126,2M19541956+4827058
10992345,2M19544044+4829516
10992390,2M19544490+4829334
10992509,2M19545679+4826413
10992525,2M19545831+4826419
10992548,2M19550020+4829470
10992711,2M19551185+4824200
11013005,2M18473116+4835502
11013201,2M18480007+4832319
11013471,2M18484354+4831515
11014039,2M18501860+4830506
11014223,2M18504866+4835571
11014619,2M18515341+4832067
11014721,2M18521171+4833576
11014767,2M18522007+4832098
11014901,2M18524540+4834317
11015261,2M18535183+4831390
11015392,2M18541141+4832096
11015408,2M18541486+4831501
11017176,2M18591671+4834466
11017186,2M18591869+4835047
11017334,2M18594237+4830451
11017443,2M18595992+4830349
11017626,2M19002375+4835033
11017791,2M19004858+4834005
11017831,2M19005385+4831394
11017901,2M19010446+4833360
11017907,2M19010496+4834270
11018203,2M19014264+4833414
11018283,2M19015442+4830063
11018315,2M19015996+4833458
11018454,2M19022202+4834125
11018481,2M19022554+4832549
11018710,2M19025982+4834262
11018717,2M19030032+4830220
11018745,2M19030378+4832065
11018874,2M19031921+4830357
11018887,2M19032047+4832112
11018922,2M19032480+4832089
11018954,2M19032965+4832521
11019025,2M19034228+4833080
11019125,2M19035837+4831455
11019452,2M19044782+4832359
11019570,2M19050595+4831428
11019752,2M19053830+4834325
11019909,2M19060598+4830180
11019954,2M19061384+4835564
11020028,2M19062576+4832534
11020101,2M19063828+4835388
11020211,2M19065498+4830092
11020675,2M19080370+4835027
11020885,2M19083318+4831572
11021413,2M19094715+4832459
11025641,2M19190182+4834036
11026184,2M19201126+4831494
11026373,2M19203583+4834455
11026409,2M19203977+4830553
11026472,2M19204818+4835597
11026612,2M19210352+4833004
11026764,2M19212465+4830532
11026843,2M19213466+4831432
11026966,2M19215202+4833565
11026972,2M19215286+4830304
11026973,2M19215295+4832235
11027005,2M19215727+4834077
11027253,2M19223300+4835343
11027337,2M19224358+4833554
11027406,2M19225238+4832272
11027708,2M19233601+4832550
11028050,2M19241747+4830021
11028372,2M19245639+4834487
11028575,2M19252221+4834341
11028665,2M19253206+4835240
11028682,2M19253344+4830538
11028826,2M19254977+4833256
11028964,2M19260478+4832117
11029151,2M19262248+4832014
11029161,2M19262319+4831523
11029226,2M19263054+4833400
11029396,2M19264783+4833146
11029423,2M19265047+4835416
11029516,2M19270298+4835118
11029523,2M19270385+4830194
11029591,2M19271242+4831379
11029738,2M19273060+4834119
11030524,2M19290470+4830141
11030542,2M19290638+4830462
11030582,2M19290975+4831353
11031040,2M19300315+4834479
11031234,2M19302929+4832121
11031856,2M19314075+4832509
11032144,2M19321165+4834303
11032402,2M19323797+4831332
11032660,2M19330781+4835392
11032670,2M19330828+4833399
11033153,2M19340305+4833112
11033302,2M19341938+4830259
11033323,2M19342174+4833028
11033569,2M19344836+4834549
11033622,2M19345284+4831495
11033650,2M19345661+4830389
11033882,2M19352121+4835324
11033884,2M19352149+4832251
11033931,2M19352679+4835294
11034127,2M19354436+4832264
11036168,2M19391116+4833282
11036362,2M19393243+4835408
11036477,2M19394395+4830243
11036972,2M19403208+4834399
11037046,2M19403930+4833506
11037219,2M19405702+4830122
11037290,2M19410465+4833399
11037292,2M19410468+4831071
11037302,2M19410568+4830136
11037335,2M19410928+4835589
11037481,2M19412251+4833518
11037498,2M19412431+4833250
11037599,2M19413352+4833297
11037818,2M19415577+4831280
11037923,2M19420721+4831145
11038023,2M19421580+4830497
11038241,2M19423486+4831310
11038809,2M19432757+4834574
11038851,2M19433017+4835336
11042262,2M19481332+4830318
11042388,2M19482326+4830592
11042658,2M19484744+4831537
11043208,2M19493689+4835087
11043244,2M19493951+4831477
11043690,2M19501860+4833296
11043770,2M19502533+4832177
11043806,2M19502835+4830219
11043820,2M19503005+4831161
11043831,2M19503091+4831472
11043832,2M19503112+4835161
11043866,2M19503474+4834168
11043872,2M19503544+4832018
11043882,2M19503671+4834062
11043905,2M19503819+4835524
11043952,2M19504262+4830278
11044196,2M19510400+4832509
11044315,2M19511353+4833328
11044431,2M19512498+4832075
